id,X6.azauracil.50ug.mL.3,Cadmium_Chloride.75uM.2,Caffeine.15mM.2,Cobalt_Chloride.2mM.2,Congo_Red.75ug.mL.3,Copper_Sulfate..1,Diamide.1.5mM.3,EGTA.5mM.3,EtOH..1,EtOH_Glucose..1,Fluconazole.100uM.2,Formamide.2..2,Fructose..1,Galactose..1,Glycerol..1,Lactate..1,Lithium_Chloride.100mM.2,Magnesium_Chloride..1,Maltose..1,Manganese_Sulfate..1,Mannose..1,Methotrexate.0.4mM.2,Neomycin.5mg.mL.2,Paraquat.0.75mM.3,Raffinose..1,SDS.0.075..3,Sorbitol.1.5M.2,Sucrose..1,Trehalose..1,Tunicamycin.3uM.3,Xylose..1,YNB..1,YNB.ph3.1,YNB.ph8.1,YPD..1,YPD.15.1,YPD..2,YPD..3,YPD.37.1,Zeocin.25ug.mL.3
A06_16,4.03727,11.2431,0.39986,8.41612,6.240515,4.2646015,7.197879,7.534405,6.056304,4.382103,4.513946,-0.7659615,4.4554435,3.257095,8.0928165,5.7269075,-13.60117,5.58923,7.505786,-2.9379,4.3741505,-2.7292235,2.1873435,5.230824,7.13086,10.5455605,0.823417,6.56615,3.8010185,12.3745235,4.146915,46.64,0.2421452,0.2648715,59.485,6.142656,64.86,66.7,-0.4177,25.96426
A06_17,-1.12135,-9.26985,4.09485,-13.60307,-1.4763575,-1.2372015,-1.335014,-4.7621,-3.7979625,-0.969041,-9.157236,0.134008,-0.8439945,-1.18189,-1.5018525,-3.364941,6.40757,-1.934945,3.913137,5.679395,0.7846755,-1.319698,1.5842145,-2.0676045,-1.71444,-2.307247,-1.703268,-1.257325,-2.982001,0.932538,-2.141166,43.635,-2.8469146,-1.7006005,56.08,-3.1234695,59.13,58.815,4.091155,-3.56106
A06_18,0.487135,5.59505,-9.651345,-6.396235,-0.68425,-0.241941,-1.1095605,5.75385,-0.0235435,-1.5920425,-6.2542875,-2.1461905,-2.7115835,-1.704095,0.4694115,0.4054715,-4.925385,-0.219955,2.428783,-0.690165,-1.8819115,0.395405,0.1793655,5.831307,0.46774,0.0917765,1.5323655,0.292755,-1.1207375,3.7176895,-0.0382505,41.575,1.4401084,1.2230375,54.095,-2.276207,57.545,59.915,-5.05172,-11.020465
A06_19,0.68892,9.2552,-3.272295,-11.42373,1.493871,2.7733705,3.415477,0.29174,1.9237265,0.7591765,-10.128845,1.79227,1.575519,1.44305,2.432419,0.4330195,-15.940905,1.665955,-0.945271,8.33285,1.6243915,-1.702027,4.46642,15.288503,0.611345,10.2281155,-1.032184,0.842,1.131936,7.933742,1.610169,43.69,0.26314295,-0.202224,57.755,2.973415,60.335,61.03,-0.68403,22.065225
A06_20,2.47986,15.1965,3.962615,14.91724,5.0215755,6.2052915,3.7986185,15.2287,3.369399,4.042642,4.382638,-1.5150995,3.5788085,3.43608,1.328526,3.666348,-5.893725,4.0062,7.728669,2.026385,4.917599,2.2465815,6.2982865,1.812927,7.21357,9.3533375,1.927965,4.121195,1.7333925,1.127043,2.384938,44.42,1.56019685,1.7914035,59.41,1.866538,63.925,65.225,-0.87879,16.24777
A06_21,-1.380895,-20.9955,-4.63882,-7.431805,-0.613736,0.3496735,-3.138169,-23.384925,2.188409,-0.2582985,-0.892964,-1.533158,0.4163005,0.68403,0.7995185,2.4756195,-7.992465,-0.757495,-10.5714105,4.235695,-0.08961,2.300993,-13.2197695,7.017245,2.854915,-5.447666,3.60333,-0.736965,1.12996,0.309018,1.3765935,41.82,2.23270765,0.8092245,54.565,-3.4785975,58.905,60.005,-3.6121,-8.466875
A06_22,-5.6648,-9.5298,-13.034615,-7.9194,-4.0472955,3.8855435,-4.3779775,3.50308,-0.1560445,-0.810665,-1.376934,1.3362375,-1.4380515,2.74083,0.551948,0.921515,12.86403,0.284025,5.272846,2.000345,1.4870525,3.0979605,-4.5012405,-2.655952,2.83916,12.948699,-2.21613,-1.21929,0.454682,5.8082095,1.2144755,43.515,1.00808125,2.135044,56.285,2.294552,55.925,56.045,4.13696,-15.99192
A06_23,-6.63165,-10.25605,-1.015125,-4.46029,-6.0156765,-7.5241335,-8.932508,2.386785,-4.9963125,-6.462153,-6.6476625,0.945869,-6.294649,-6.12036,-4.776632,-4.1910715,-5.64595,-6.97484,-2.3330385,8.179415,-7.5758215,2.4938245,1.0260235,-1.1397745,-6.313095,-11.1763925,-3.1551355,-3.667885,-4.1681565,-1.8338375,-3.017064,38.63,-0.6062934,-1.31018,51.615,-7.283801,52.465,52.795,-3.108615,-12.80797
A06_24,2.98154,12.21215,9.2994,16.64629,0.8960995,1.7815405,1.2631315,12.81152,-0.7012885,2.8115695,3.779754,0.8526205,0.0477854999999999,0.389675,0.7342805,0.278811,-6.24823,1.09208,0.4611355,1.45903,-1.366255,4.0768705,-10.0352135,-0.402315,-1.507345,1.8238255,-2.4582785,1.0325,0.893069,-1.270029,1.5635485,45.415,-0.48972405,1.45064,58.935,-2.850709,59.59,61.215,-0.892775,-15.600745
A06_25,3.212325,8.2764,-11.634435,-3.139835,2.483321,0.9587645,2.8779055,11.948995,1.835791,2.5214055,-15.9171265,2.92132,0.199656,-0.94482,1.235278,1.718229,-3.31361,1.578005,-0.7183815,-4.961815,0.2180815,-1.9716725,-2.976821,7.3371395,-0.000945000000000001,10.1538825,-3.1553915,1.572625,2.629531,4.2521365,1.158446,44.155,0.8157287,2.524033,58.425,3.735934,62.17,63.925,-2.89061,0.393805
A06_26,-4.541285,7.7534,2.17634,-9.09171,-3.152995,-1.9141335,-4.024256,-19.618815,2.288491,-2.428075,-0.929111,-0.257336,-2.4145615,0.555505,3.117132,0.9213955,-4.18427,-2.287235,-3.0519515,15.37115,-1.9814225,-2.18612,4.6314235,-4.0714675,2.20428,-9.49915,-6.780631,-1.802295,1.183207,-0.894673,1.206307,44.495,-1.0555091,-1.248685,54.54,-3.297353,56.46,56.345,-1.351675,-9.232075
A06_27,5.89667,-8.28715,2.546,11.711765,3.236315,2.707763,6.097935,8.100535,4.8287655,1.5347375,2.7995115,-0.553154,-0.9094365,1.20413,5.092945,3.5138705,2.75836,1.691845,6.144982,-2.75032,1.622238,-3.012972,2.415883,2.9117295,5.32398,10.0871475,0.400149,-1.015865,2.5023085,6.972743,2.1284195,44.365,0.33698255,-0.4075325,55.62,6.255032,62,62.45,-3.73193,7.28014
A06_28,3.66339,10.52055,-5.52487,-16.03506,2.781832,4.5629435,4.32074,-6.46745,2.124334,2.446914,-5.350501,-2.2975665,2.8882705,2.649825,-1.369845,0.386956,17.0446,2.901735,12.9346855,-9.011585,3.952831,2.9969025,-1.9874885,9.2665615,2.45929,-5.307542,1.1440785,2.69431,-0.065651,-4.2275705,0.720559,43.08,-0.82597455,-0.753411,59.655,1.3792525,63.025,64.405,7.47134,-3.18417
A06_29,-0.73469,-11.4551,9.006725,10.3781,1.5988215,3.2118735,1.703495,10.070155,1.7091245,0.7891215,0.267858,-3.883814,0.313867,1.70146,-2.6962565,0.0551395,-4.489145,2.44262,6.3227685,-9.368995,1.8116315,1.3772325,1.5605755,0.874885,3.481625,-3.883905,3.6623045,0.309075,-1.5354785,-13.9830005,-0.241194,42.49,1.72789155,1.08302,55.88,0.784078,59.59,61.105,-3.809865,5.10455
A06_30,3.799245,16.48215,-3.775305,12.485955,1.6305145,5.9350885,3.060725,8.670495,4.3096995,0.9445575,3.8282195,-2.525359,0.783386,2.25342,-1.56392,3.5171625,8.679615,2.64182,5.0980715,-8.530995,3.2171275,-0.9949,0.411833,4.927194,5.230585,11.6657865,5.751064,0.30196,0.8568015,-2.788086,1.4993405,42.255,2.3596341,0.660607,56.83,6.0522825,60.28,63.79,-2.392225,17.02387
A06_31,1.814605,-21.24575,5.06054,-11.60122,-0.4918195,2.1795985,-0.251832,-2.598475,-0.8437125,1.0709445,-0.970223,-2.3329605,1.8151335,1.2837,-3.6452665,-2.0624565,11.628535,-0.084975,0.7903395,15.80005,2.4713255,0.307201,1.1422115,2.8650145,-0.242685,-5.4249965,0.5525205,1.332005,-2.9066885,6.68879,-1.869129,43.115,-1.46906475,0.6473035,58.32,-2.999528,59.53,60.195,2.274985,6.870965
A06_32,3.047425,-20.4775,0.42858,-6.38026,2.00455,4.884249,3.714969,-19.26849,2.740317,1.72288,14.848282,-0.997473,1.0570305,0.77541,-3.304772,0.2145695,17.542555,1.689635,2.5148245,5.81816,2.379924,-5.488164,-0.878355,2.3038625,2.95563,-6.5066625,3.1388105,0.76668,-0.255154,-0.46923,0.1839045,42.67,0.9711264,0.9368895,56.5,-0.45946,61.14,62.205,-2.457035,6.86226
A06_33,-1.788395,7.038,-12.133485,-8.955045,-3.169183,0.8639795,-3.3097605,-3.92008,-3.438778,-1.3931965,-12.8344675,0.610261,0.154378,-0.940275,-4.5592635,-6.1459525,2.596905,-1.967205,-4.498471,-1.300175,-0.54011,-0.3594645,-5.6326585,-2.406096,-2.421535,-5.145239,-0.294245,-4.89724,-4.036458,-7.3563265,-3.176672,42.87,-1.01832285,-2.481691,56.585,-2.5727435,55.395,57.39,0.498315,-13.048725
A06_34,-2.646785,-9.70625,0.68774,-4.479545,-3.0133015,-0.554542,-3.106148,4.88703,-0.7581895,-2.6256235,-1.809287,3.0850545,-1.5420905,-1.29093,-1.847295,-1.4594225,-2.35588,-1.456685,1.347111,10.125875,-1.5413585,3.107419,-2.2998185,-0.4523705,-0.7858,-0.65191,4.0351965,-2.71394,-2.0523455,0.399972,-1.6413035,43.185,-0.7298148,0.1025215,55.235,-2.642347,54.365,56.48,3.6093,-11.353785
A06_35,2.5708,-16.264,-4.238285,16.655365,6.5449155,6.465988,2.0698905,4.458395,4.459496,6.2402015,4.462935,-1.016393,5.5863825,4.13162,3.8181,3.9461645,-0.763125,3.586035,8.6429085,-9.222915,5.304038,-2.523305,2.9358235,4.143017,5.971635,-1.28465,-0.500158,7.47107,4.906604,6.1661075,4.2409945,45.45,1.035886,1.058046,63.46,1.979034,64.635,65.61,10.93506,13.326335
A06_36,6.06092,-12.15265,7.880875,1.4396,5.4344825,7.39765,4.915502,4.222485,-1.328286,5.7949275,-3.5065725,-2.883557,5.262643,3.561475,-1.0468235,0.011645,-2.725395,5.1542,4.395418,-10.687835,5.9222535,3.445476,3.4981095,-8.3119035,3.968585,12.9496665,0.2655215,7.137765,-0.739741,-3.5193165,0.479654,44.64,-1.05789985,-0.1318175,63.55,-0.051651,65.745,67.075,9.49529,-15.47699
A06_37,5.125595,8.60715,-1.906855,-1.38382,3.8999385,3.781759,4.7968765,18.291965,2.27749,3.5085085,0.078112,2.9771295,2.3182035,4.808595,3.40029,1.5427125,-8.33044,3.46293,-8.467174,1.59725,3.716248,0.382583,4.0496785,3.722447,2.3847,6.011698,-4.840795,5.06275,3.9726505,-2.2108365,3.3306515,45.65,0.60523195,-1.6739185,59.395,3.3318275,63.195,64.085,0.2604,14.84232
A06_38,1.433655,-9.0139,-10.458505,0.91318,2.160136,2.4131115,5.1896735,7.158725,4.873027,2.0897285,-4.6454275,-2.9729105,1.5679125,-0.301415,5.5116405,5.7899885,-6.59488,1.188775,6.51387,1.821635,4.3629145,-1.252869,0.747046,0.505585,6.596,5.10708,3.509583,-0.726825,3.0018635,2.885179,3.297241,44.17,2.4003504,0.9682645,56.86,5.1911675,62.615,63.48,-2.736305,-0.201475
A06_39,-1.22784,-14.1042,-7.205145,15.71161,-2.900668,2.402497,0.3281025,-3.514385,0.537764,-0.8510065,7.646511,0.9233365,-0.2301965,2.368015,2.256234,1.2038175,7.12051,-0.05121,9.507156,7.523875,1.4762075,0.7111395,3.9167835,6.1374845,2.91126,8.9452165,4.625623,-1.79084,-0.946456,-2.4451035,0.2978965,43.505,-1.12190685,-0.298071,56.85,5.58066,58.345,59.03,2.332765,5.43073
A06_40,2.79456,0.38575,0.139695,-14.63876,6.255357,1.9409195,6.85382,11.567065,1.47793,3.2471315,-1.099825,0.7007075,4.1396255,3.28263,-3.8603635,-3.5463835,-12.3373,4.42968,11.0541995,6.439585,4.5382715,-2.9932925,0.4331395,-5.20024,2.05259,6.102162,-0.201467,3.898925,-2.6463095,2.5846445,-2.5645555,44.705,-1.0810711,-0.2299435,61.375,5.5603665,64.225,65.005,7.28052,2.5951
A06_41,4.113755,-8.0342,2.41792,12.258075,1.874684,1.0138075,3.239295,-11.297115,4.723955,2.070816,8.172889,-2.440421,1.992993,3.55478,-0.327678,2.360486,12.11286,1.551545,5.5922515,-10.174755,4.148462,-5.408315,3.5010855,-1.9587235,4.1677,10.2826445,4.8441955,0.639715,0.4425685,10.035461,0.091859,43.865,0.4604806,-0.334897,56.835,3.8111025,60.995,62.8,-2.6467,13.225965
A06_42,1.66804,-9.9119,2.830315,3.76592,2.1519935,2.201078,5.2209565,1.82042,3.898822,0.7807735,6.629657,1.261726,-0.0452485,-0.062085,-2.140192,1.3181185,-6.1395,0.59752,9.094123,0.61812,1.499254,-0.373914,-3.613288,4.917783,3.813065,8.977153,6.418915,-0.31724,0.1595655,1.988735,-0.175267,42.76,1.32200615,1.0933235,54.945,5.605916,58.97,61.34,-5.51794,16.504365
A06_43,1.516725,8.0692,-9.23212,2.56599,0.3057115,0.7865365,1.0273965,8.00239,-2.1929935,0.3911725,-7.794138,0.441003,0.380789,1.06048,-5.1529995,-3.677705,0.164265,1.341225,1.35943,12.19269,1.0475215,-0.917721,5.666218,0.4087,0.513185,-3.860271,0.5974095,1.329775,-3.301841,-0.0995325,-3.102357,42.345,0.2719743,1.134756,56.705,-0.00215349999999997,57.925,59.65,-2.036265,-4.63488
A06_44,-0.849935,7.0334,9.331985,-5.799665,-0.4924275,1.037372,1.0461125,-17.43044,0.247376,-1.149641,0.593284,-0.440876,-0.0708655,-0.049965,0.1515635,-0.264405,-2.970765,0.06722,3.904725,7.687785,0.5524,1.9904025,2.314109,-7.427272,-0.409105,-4.2731955,3.287724,-2.906725,-1.762453,-10.1801355,-1.162049,42.335,0.52186485,0.6739345,53.855,-0.5360705,56.54,57.825,-5.36393,-12.49109
A06_45,-13.820245,-3.54005,6.59286,-4.984605,-2.4528835,-4.0083095,-14.9261205,1.536515,0.4093635,-3.0744415,-10.2608375,-3.7144435,0.059261,-0.119425,1.565563,0.7760975,-2.78098,-0.675015,1.667511,14.8822,-1.477751,-2.5176405,-13.829068,-2.362581,1.032135,-5.1008705,-4.2559695,-2.90403,-1.070184,3.104709,-1.3343495,42.26,0.0189967,1.125805,56.34,-1.9490115,50.22,50.75,2.17163,-16.886275
A06_46,2.79054,-5.4554,1.99107,7.59308,3.0807765,5.0312455,5.6032145,14.680905,3.036027,2.514997,13.882391,-3.1262685,4.4102245,3.089285,-1.0566,1.672681,-3.7397,3.682275,-9.110954,0.052845,4.1306865,0.4578825,-4.129727,-3.2519535,3.382615,-6.8273165,6.384746,2.85373,0.2066885,-1.8329245,0.2547045,44.115,1.00434745,1.424826,60.755,0.86234,60.445,62.97,-1.596805,0.94154
A06_47,-4.79986,12.44655,-0.393645,18.52654,-4.4640895,-0.610357,-4.2297425,-2.51981,-1.9815335,-3.522744,-7.062311,-0.7830755,-1.9123775,-0.711205,-1.3937635,-1.278171,-13.618255,-4.096695,1.3665385,13.49136,-2.1711185,1.624517,4.1181925,2.844192,-2.237485,-6.7070255,0.8000655,-3.521405,-1.3418105,-0.3627225,-0.963347,41.525,-1.3508532,-1.1810105,54.605,-5.3464255,54.375,57.125,0.54342,2.24232
A06_48,2.59614,-11.88105,7.47299,-4.49765,3.263081,-3.250422,3.4663785,15.67477,-3.293082,3.6445445,3.1690515,4.826041,0.308494,1.57103,-4.159851,-5.2695765,-6.29807,1.69595,4.4473915,10.6488,1.429096,-1.271467,8.4701945,5.3540965,-2.95751,-20.7159075,-2.0455545,2.25387,-2.449653,8.8364845,-1.8668905,44.96,-0.64299345,0.9291705,60.71,-0.3232935,61.89,64.025,7.40184,19.806655
A06_49,2.18676,18.80085,-0.03017,11.20242,2.006938,1.8594135,-1.2517245,14.290935,-2.2989435,1.2557315,-5.7294405,-0.2005345,0.830682,0.17419,0.447076,-0.672386,6.503395,0.460535,1.550741,4.58724,1.718492,2.9635025,1.4562165,-7.7705495,-0.554,-0.459684,-4.627477,-0.05104,0.146075,3.1041815,0.5840205,45.525,0.08973975,0.8484175,58.33,1.144285,60.01,60.81,-2.09914,-12.263955
A06_50,1.34836,-20.4141,-4.40913,-12.813685,0.670032,-0.9507965,1.4294685,-21.59957,-0.1394705,-1.7600745,-4.9490925,-0.1965695,-0.831834,-2.019455,-3.0511495,-1.2631385,1.622255,-1.3476,-11.151117,-2.84531,-0.9961735,-0.5051575,-9.7760845,3.5886655,1.57321,2.5677595,0.6492015,-1.90868,-1.969308,5.5293905,-1.7441175,41.855,0.99767575,0.814856,54.055,3.81246,57.965,59.72,-6.60257,-4.85344
A06_51,-0.22757,13.829,-10.120615,-10.669875,-3.0230865,-3.8835615,-3.1218055,-0.95731,-2.0313305,-2.6306395,-6.0329705,0.739221,-1.330579,-0.43361,0.6216955,-1.533426,11.97304,-2.04981,6.198293,-9.002725,-0.8408505,-0.81505,3.382422,4.3893605,-0.425865,3.635508,-0.6216725,-0.29109,-1.9266175,1.4451645,-1.3944195,43.785,-0.4608515,-1.8168775,55.92,2.3831065,57.95,58.08,1.28179,10.64573
A06_52,3.3355,7.45475,-2.261595,16.838695,1.4158775,0.5732185,1.014125,-8.53096,3.0732815,1.777125,-6.700229,-0.195957,0.673576,1.14677,0.177124,0.577669,4.49639,1.194535,3.6236295,-10.49146,1.1702855,-3.882243,-25.736095,5.2291025,3.68925,11.014327,0.031427,1.12308,0.185812,6.2620025,0.812967,43.47,0.6629954,-1.595663,56.93,3.210995,61.075,62.405,-3.368325,5.48017
A06_53,-3.584375,6.5601,4.64546,-6.235125,-1.56046,-0.0394375,-0.6442975,7.61991,-0.01162,0.434186,-13.091775,0.5372095,-0.6795655,0.88103,-2.9756235,-2.6743485,-8.042995,0.219265,1.3952835,8.183545,-0.1929495,1.0011015,4.82092,5.3926575,-2.724845,-7.8464755,2.072132,0.038995,-2.925006,-0.153633,-2.2832985,44.725,-1.43857585,-0.690072,56.97,-2.6595755,58.29,58.16,6.50418,7.39717
A06_54,-5.897785,-9.37485,7.140725,17.913655,-3.6430295,-2.4526405,-2.469766,-5.70512,-0.549473,-1.2852035,11.448356,1.508051,-1.337989,0.05372,-1.555683,-1.0803485,-6.818115,-1.968475,6.1632935,8.67579,0.5649855,-0.1478335,-1.113636,2.309251,1.303735,6.390972,0.5859895,-1.31565,-1.867947,0.381649,-0.9818105,43.47,-0.41528185,-1.1830735,54.65,2.323834,53.92,56.875,2.04939,15.87333
A06_55,2.04941,18.0909,13.04578,18.11647,1.897676,2.4013065,1.9857545,10.947525,0.7955695,3.01552,27.9939655,-1.809422,4.3747165,2.78139,1.6796125,1.2920885,19.50897,2.25307,-10.498493,-9.311255,4.3983015,1.8184015,6.0792585,0.029663,4.292685,-10.4061135,5.026096,3.64322,-1.290923,-7.4215485,-0.3354065,43.84,-1.01337495,-0.1217765,60.85,0.097057,59.775,62.315,5.86161,-14.19383
A06_56,-4.334535,-6.90465,-3.61675,-4.32188,-2.2394275,-4.388489,-3.822452,-16.723505,-4.131693,-4.665899,-1.1761005,1.7247905,-3.018649,-4.62019,-3.4435185,-3.3066335,3.323655,-3.82081,-2.07207,9.358225,-5.3775745,-1.124125,-0.802405,-2.8331565,-4.9351,4.6474585,0.7597045,-1.31484,-4.5990995,2.3373215,-3.3143595,41.705,0.5812172,0.7890405,53.39,0.446441,53.105,55.39,-0.775245,10.29916
A06_57,-4.582875,-13.78195,8.07243,-10.84922,-1.540907,-14.251484,-4.056127,-5.031405,-4.0592855,-2.798918,-11.3910775,2.5591505,-3.28116,-2.89845,-4.87937,-5.022517,-10.375375,-4.889495,-1.451261,-5.423875,-3.6267545,0.7480235,4.41745,4.039454,-6.059565,-0.1876565,-2.2100295,-2.39762,-5.057833,3.2283615,-4.5601115,40.975,-0.5443944,-0.170503,54.175,-1.4853675,55.625,56.41,-2.847065,-2.30771
A06_58,-3.04082,7.1613,1.10424,-8.813425,-1.2641445,-0.9372735,-1.960951,-5.120365,-3.8222895,-1.8859565,-12.913321,3.098565,-1.8996295,-1.616345,-6.558242,-4.8911905,-6.340775,-1.488365,-15.97922,15.075795,-4.310331,-1.168185,-12.8889865,4.681299,-2.80749,3.209109,0.597586,0.00713999999999999,-3.7829965,-0.0456179999999999,-2.963042,40.91,0.048497,1.5819065,54.495,2.184183,55.145,57.175,-6.53734,9.032545
A06_59,-2.161195,-8.5988,7.94084,5.05913,0.7959915,2.399223,-0.533146,-0.94818,-2.2478765,0.79229,4.3624,-0.3843025,3.465032,-0.142535,-1.1991215,0.00996750000000002,-8.30603,-0.349325,4.304715,-3.756825,2.8103695,2.065868,-5.787,-1.696196,-2.712905,9.133952,1.594355,1.911795,-1.700926,-0.2267575,-1.532768,43.335,0.8248515,-0.896206,59.235,0.196103,59.745,60.86,4.164375,15.978785
A06_60,1.11922,-14.38845,-14.95359,-3.351185,0.3856,8.102682,3.6502135,-1.743885,1.2325145,1.6762125,-11.317847,0.154618,0.307699,1.84404,0.0550685,1.7728015,-2.622965,3.30895,5.5203445,-2.79565,2.932843,2.4831885,4.2258155,-0.0122835,0.47521,-7.345662,3.1867955,0.929495,1.549212,5.593837,1.731265,44.99,-2.8987852,-1.0717185,61,-4.0237105,63.54,63.545,4.760875,-16.05957
A06_61,3.78334,13.35165,-2.820515,-4.3202,2.2808065,-1.3632725,1.597591,-21.17903,-1.6285895,2.376449,-0.263132,2.2813165,0.849187,1.29179,0.0795045,-0.62312,7.522155,0.420995,3.4712505,16.699205,1.394481,0.6471215,4.5684355,2.1833515,0.962045,1.121112,-5.0968295,1.970495,0.4055785,6.4779865,0.1357535,45.045,-0.53848565,-0.6981485,59.78,-0.392278,61.84,63.21,3.84978,14.922055
A06_62,-6.827585,11.24355,-8.249615,-7.071975,-7.652159,-9.3340545,-7.1303635,-20.036035,-2.8585985,-8.058835,5.4933515,3.254746,-7.359121,-6.714095,-2.5980095,-3.236862,-13.295755,-5.68208,-6.7413635,10.3543,-8.7945355,1.825115,-6.1941305,0.406035,-4.898145,1.316261,-2.0618435,-7.083775,-3.0887105,-6.5123155,-1.8624945,39.41,1.0583799,1.753144,48.825,0.9668315,50.965,51.605,-12.046695,0.05337
A06_63,-2.660835,-12.23925,2.80326,2.35046,-3.541248,-9.274,-4.449977,-8.758335,-1.7978675,-4.2727785,3.206412,2.20753,-6.0736915,-5.14334,-2.1817385,-0.2117895,-0.631315,-5.78191,-1.888376,6.286885,-5.6063285,0.4863885,-12.1072685,1.679188,-3.701975,3.0333325,-1.2025405,-5.414965,-2.4377425,2.297875,-2.3527105,40.145,-0.78943355,-1.6575685,51.01,-0.377073,55.34,55.645,-8.651535,-3.630065
A06_64,0.31049,12.11515,-0.63345,14.99205,1.094634,1.8744205,1.7038365,10.34816,1.2988145,0.291947,11.1292075,-1.700506,2.4054125,3.33635,2.2749355,2.427343,3.718635,1.70564,-10.7113735,-10.027885,3.616046,-0.7398415,-4.8323325,4.882962,2.521905,13.2175795,6.577947,1.37749,0.092615,3.4596025,0.7975015,45.25,0.93945305,-1.1720385,59.345,4.741787,58.97,61.05,6.04398,25.24962
A06_65,1.92142,-8.9996,-0.583935,5.64906,-1.252202,-2.584151,0.300959,-8.957425,2.1402635,0.439204,-0.3523645,-1.6523505,0.271688,-0.43115,0.003552,2.188208,10.82146,-0.623785,-0.586161,1.66259,-0.269586,-3.0868835,-15.485035,2.2179655,1.25934,-12.668599,4.882715,-2.829695,-0.8361485,-2.2897085,-0.9230155,42.58,-0.03425645,-0.846941,54.94,2.506816,58.355,59.975,-8.893785,-12.59064
A06_66,6.46934,3.83765,2.157125,5.526635,9.1875745,3.357818,8.166946,0.294545,4.4155895,6.943697,13.212024,-1.133477,8.413387,8.176295,5.8397465,4.1425375,4.79602,5.183475,13.4662225,2.344325,7.591487,-2.5237375,2.2401515,9.9188625,6.50401,16.23888,0.9109785,8.351015,5.57194,8.7371405,2.504796,46.06,0.65880695,-1.5495135,64.185,6.5282425,65.57,67.525,8.214215,14.546335
A06_67,3.028685,-11.25295,-6.52895,2.84267,2.949013,3.5587315,3.2648715,19.059035,3.4862205,2.1538035,0.9387255,-1.2896475,3.183606,2.469235,1.157652,2.9444215,1.59309,4.13801,10.710993,-3.03935,2.5847325,-3.9440675,2.589987,5.8213245,5.05806,0.679431,6.155473,2.392265,0.9864185,5.7374755,0.558392,43.73,1.3994874,1.8172605,59.985,1.1820495,61.58,63.625,5.099155,0.25547
A06_68,0.14483,11.59195,-8.73582,-9.46154,2.382066,0.577056,1.720877,2.8786,0.852204,1.4393325,-15.8572665,1.1930715,1.735316,3.187895,-3.0334035,-0.1240805,-11.69977,1.58374,-1.5200145,-3.28664,0.759286,0.300809,4.976398,4.5036055,-0.56158,-0.9453105,4.4942615,1.087475,-0.680652,-1.833156,-0.639908,43.025,0.491836,0.4422935,57.085,2.24041,60.355,62.825,-7.100125,2.401885
A06_69,-0.77077,12.8837,2.26588,-4.991495,-0.2690755,-3.2379015,0.119422,-19.916575,-0.139826,0.461349,-7.2430855,0.0666905,1.3385955,-0.77914,-1.1403315,0.094579,1.137655,-1.11751,-12.845222,-3.861005,-1.2903735,-4.478923,3.8943715,4.236901,0.42851,4.4793145,3.661351,-2.16644,-1.79932,6.536393,-0.5874345,42.715,-0.7962652,-0.4940585,56.415,1.843996,57.245,59.33,-4.6682,9.716785
A06_70,-2.39558,-4.21505,-0.55016,6.34331,1.199189,1.7868155,-0.097527,7.790715,4.4890045,2.817075,7.8877115,2.618851,1.19571,2.68745,0.686184,0.560572,-17.526085,0.455705,-9.466554,4.580385,1.1256305,-3.473008,-3.4192955,6.2960655,0.8988,8.26662,0.8579515,1.52294,2.934712,2.1146645,2.6647915,44.585,-0.3099089,-0.00200800000000001,57.985,-0.297442,58.56,60.03,5.39139,-8.276915
A06_71,5.840765,12.9161,-3.122365,-13.49718,5.944235,4.697747,5.5460585,9.93541,3.0978625,4.1488855,-12.4232485,1.498157,5.9070115,4.68747,1.7622475,3.5001285,5.08012,3.565585,5.828023,1.288725,4.843459,-1.1811355,5.691172,1.6832755,5.342705,6.7971165,1.971462,5.01786,2.601198,-0.824248,1.7042855,45.085,-0.3267276,-1.0339345,61.76,2.142553,64.97,66.285,8.052115,-10.561415
A06_72,0.956305,-10.89255,5.44548,20.670165,8.5488905,8.668389,6.4071825,14.16038,3.320936,8.0153015,1.555128,2.604734,6.872328,-0.011085,3.207457,3.8385485,-11.5701,7.432605,8.2679815,-10.0391,7.3753885,-5.8000655,-1.4818985,-4.5276425,1.750135,-26.3327045,-1.464619,7.56866,4.808946,-3.536724,4.3210025,47.38,-2.44645125,0.886643,64.595,0.9082125,67.185,67.215,11.41891,-10.05059
A06_73,-5.60289,-1.3337,-14.790625,-1.668895,-2.180134,-8.0627395,-6.773763,12.082435,-6.564121,-3.6077805,-2.1448165,4.011204,-5.295983,-3.289635,-4.297107,-6.097295,-16.39392,-5.78103,0.4948225,1.12696,-9.9427205,0.8498405,-0.248512,2.462491,-5.38305,-7.0644715,-9.114008,0.16031,-3.2995495,-1.6153295,-3.7737675,40.715,-0.23181775,-0.197105,53.37,-4.205488,55.11,56.215,1.60176,-10.796865
A06_75,6.37819,-4.7989,-4.237005,-5.48869,3.434596,1.073904,4.599615,14.451375,4.042591,2.507533,-2.616648,-1.71164,2.0523675,1.176815,3.1747725,4.4067765,9.204215,3.293625,7.7364555,-10.012715,2.892501,-3.226882,1.8612375,-1.7129255,3.71187,2.3175185,4.611581,0.11701,3.343907,5.908731,2.679968,44.065,-0.23352475,-0.248193,58.04,1.419224,62.865,64.07,-4.462295,-9.585905
