id,X6.azauracil.50ug.mL.3,Cadmium_Chloride.75uM.2,Caffeine.15mM.2,Cobalt_Chloride.2mM.2,Congo_Red.75ug.mL.3,Copper_Sulfate..1,Diamide.1.5mM.3,EGTA.5mM.3,EtOH..1,EtOH_Glucose..1,Fluconazole.100uM.2,Formamide.2..2,Fructose..1,Galactose..1,Glycerol..1,Lactate..1,Lithium_Chloride.100mM.2,Magnesium_Chloride..1,Maltose..1,Manganese_Sulfate..1,Mannose..1,Methotrexate.0.4mM.2,Neomycin.5mg.mL.2,Paraquat.0.75mM.3,Raffinose..1,SDS.0.075..3,Sorbitol.1.5M.2,Sucrose..1,Trehalose..1,Tunicamycin.3uM.3,Xylose..1,YNB..1,YNB.ph3.1,YNB.ph8.1,YPD..1,YPD.15.1,YPD..2,YPD..3,YPD.37.1,Zeocin.25ug.mL.3
375_G3_03,-5.324625,0.3706315,-0.488645,-15.77806,-4.20966,-9.052365,-5.282745,-15.757056,1.29753,-1.046743,-5.78557,-6.271822,-1.74469,0.961115,3.198505,2.226325,-0.334615,-0.35775,-6.54856,-8.0311355,-3.10634,-0.479733,-4.739773,-3.968845,-6.6705545,-16.67456,0.12496315,-7.671475,0.704565,-7.0559405,2.02759,29.205,-1.889388,-0.998985,53.475,-0.738655,53.46,51.84,-3.042815,-16.38835
375_G3_04,-8.397675,0.99244,-3.56236,5.746335,-1.35311,-3.392385,-4.177865,-14.383472,-3.35288,-3.718599,-8.147475,1.089551,-3.356485,4.52599,-2.11549,-3.21938,1.54323,-6.214215,-10.83709,-10.679785,-3.53283,3.595717,1.9726805,-1.673275,-4.193501,-8.6427,-0.06285705,-6.20349,-2.09097,-1.1915535,-3.78679,40.69,-6.7082685,-3.979785,55.165,-8.1079335,51.075,51.905,-3.91473,-15.256305
375_G3_05,0.503935,11.003541,13.54855,6.823455,0.45431,2.95255,-0.344625,19.4988185,-0.996545,0.5354635,1.4613,0.633517,-0.95636,8.446915,-2.8044,-0.88708,8.97483,-1.29702,6.99873,-8.060604,1.14662,0.7221135,0.0378475,1.08862,-4.7559525,10.524515,-3.00673785,-0.94146,-0.361515,2.426142,-1.441405,46.1,-0.1646825,-0.648375,56.54,0.978627,59.205,57.495,2.533235,-15.03839
375_G3_06,1.144085,8.998843,4.160775,-1.353785,0.140825,-9.015225,-3.62542,-2.158085,-1.675745,0.639613,-5.584975,-2.490545,-2.27915,-13.297605,-1.49152,-0.89155,-0.242755,-2.18854,-11.524495,3.4499125,-1.09101,3.419243,-0.5573135,1.34042,-7.7251725,-7.4643,-5.5822924,-5.945785,-2.364985,-5.8265115,-2.05333,29.535,-0.7915085,-1.866615,54.88,-2.961307,58.925,57.62,-8.20238,-12.55031
375_G3_07,6.989405,-1.3043205,2.01368,5.252105,5.149455,3.649905,5.12946,24.6508085,1.739305,4.428248,7.470135,1.401349,1.90912,-6.76524,1.822715,0.00563999999999998,0.732825,1.03639,-5.94344,4.332373,4.94446,3.6567425,6.4645855,8.04196,1.284332,13.552145,-3.0024012,3.945675,3.4009,10.104567,3.42773,46.21,0.5607245,-0.746475,60.05,3.0213605,63.42,64.46,5.28013,14.128625
375_G3_08,7.014255,0.353401,1.29943,11.578425,10.12378,9.38145,11.082115,-15.259452,4.787385,10.163403,-2.09902,2.276608,9.21231,-4.59231,8.14097,6.02563,-4.87433,6.54611,13.21657,6.8755205,4.47386,0.413056,1.064677,1.503815,3.431765,12.00948,-4.5663348,9.82191,5.75361,1.14857,4.6643,48.79,0.628,-0.77425,64.39,10.251509,66.38,66.525,11.0274,20.95751
375_G3_09,-2.071415,-18.1516185,-6.939345,4.91333,-4.967545,-25.30264,-5.109705,15.0182495,-0.301465,-1.2707635,7.40997,-3.641651,-1.65983,-0.13472,0.77078,0.5538,2.110065,-0.80038,3.007095,-11.3732555,0.11792,0.1721815,-1.72455,-11.61846,-4.3903905,-4.61743,-1.59734945,-0.58498,0.64942,-3.8479095,0.71191,31.68,0.32939,-1.60098,53.93,1.245638,55.39,53.545,-6.37543,-17.236615
375_G3_10,2.0627,-5.5249675,15.657675,7.479935,2.817955,2.416405,1.26761,24.284033,1.865015,4.129313,10.765785,-1.505951,2.096275,-7.353235,1.61074,0.75672,-2.02173,0.634465,7.885065,10.6415755,2.624525,-0.83528,1.2380355,1.926285,6.3756485,9.368025,1.66794935,3.03639,2.017335,7.7969635,1.369665,44.04,0.5247745,1.10467,59.035,2.929301,62.235,61.825,0.691025,17.84191
375_G3_11,-0.466435,10.1842855,13.91083,9.77314,0.58243,1.586505,-2.840775,1.1497645,-0.83617,-0.0973005,1.5335,-1.913891,-0.583515,4.96697,-1.496205,-0.751425,10.516185,-1.225825,-0.0464450000000001,18.0861185,2.01266,1.453937,-9.467817,3.12961,-3.062803,-3.995265,-4.1246717,-2.235035,-0.99658,-3.5196865,-1.2384,41.89,0.2455535,1.07466,54.705,-0.7936845,58.675,57.425,-0.38069,-8.771355
375_G3_12,0.429515,8.060593,9.406425,-5.68845,-3.428995,3.33211,-1.593365,-13.068456,0.041405,0.810188,1.638385,-2.346636,1.08713,12.16911,1.198075,-1.742765,7.70416,-0.449355,-5.33969,-3.123889,2.90763,1.1163365,-0.9866225,3.491335,3.431453,-6.15639,1.22147285,0.48314,0.00471999999999999,-0.4066765,0.70568,41.745,0.372862,1.046915,56.715,0.632591,58.235,58.04,-0.280855,15.507895
375_G3_13,-0.06147,15.6108905,17.772155,1.811555,-1.56897,-0.90911,-0.79098,12.4563225,-0.57262,1.4153425,-2.76761,0.067426,-0.214665,-9.54046,-1.743565,-0.22883,-1.60622,-1.391685,10.924695,-6.552656,1.53249,1.3760305,-0.897235,3.200055,1.088754,4.58682,-5.7855656,2.130265,-0.511075,5.7409945,-1.015765,42.705,-0.6926985,0.41042,55.995,3.484392,59.75,57.585,-0.93699,-15.3017
375_G3_14,1.49718,5.2144195,14.551945,-7.002425,1.74973,3.50595,-0.53537,-13.6281565,1.649085,4.2865715,9.57347,-4.091545,2.462035,9.907595,1.710225,0.85886,-0.11061,0.0555049999999999,13.25455,-2.1988415,3.617285,0.2795435,-6.171069,2.81136,4.935489,-7.071965,0.67464,3.176095,0.567165,-0.6643315,-0.07929,42.985,-0.6205405,-0.27838,58.86,0.705248,61.355,61.265,-1.701445,7.484485
375_G3_15,0.89876,-7.549949,-1.516235,-10.076595,3.504935,2.84215,1.86543,8.678898,0.96339,-1.058774,-3.160815,-1.293374,4.136605,-6.685205,1.0215,1.236085,3.342065,-0.354,7.79941,4.88929,0.92302,0.8272425,4.142606,-1.26086,3.8330275,10.681615,2.1189891,-0.03165,1.135605,10.175912,-0.53928,41.84,0.7007985,-0.087745,54.485,-1.4692425,60.135,59.445,0.031945,-11.228915
375_G3_16,1.87668,8.2858595,-4.165845,-5.883725,5.023285,-0.62693,3.48858,-14.607508,-2.176985,3.2496065,-3.64021,1.110934,8.42275,11.919245,-1.29738,-3.239645,4.00412,1.73643,-8.892145,1.228065,2.704515,0.9877975,4.9387745,-1.025065,2.527481,4.456655,-3.86889035,4.57877,-1.15127,8.3974845,-1.395565,44.995,-2.1854265,-1.927675,58.305,-0.210988,59.225,63.66,-1.17677,-15.558025
375_G3_17,4.31411,15.1753835,3.2021,-6.40211,-1.59674,-30.85457,0.17185,25.0436115,-1.501395,5.1867565,7.74068,-2.959111,2.115,5.8356,3.998055,2.473765,0.111765,3.04853,-6.993025,-4.8562255,4.96393,-1.5378745,2.9286585,-6.924275,0.683396,-2.130095,3.09301215,0.323125,2.17862,-15.097928,4.445705,28.155,0.565198,-0.24398,55.87,3.359935,57.92,59.34,-3.282085,-6.961
375_G3_18,5.29585,6.7999605,9.1559,7.674435,4.06012,5.973025,5.59524,-14.238286,1.756765,5.6463905,6.842405,-1.208926,2.68413,11.990355,1.372875,3.49771,-9.24869,3.37866,9.90761,5.642745,4.26407,-2.688868,1.501923,-4.14776,-0.209685,11.81993,1.8701892,5.424515,2.62726,6.3328955,1.84427,45.5,0.4031015,1.298935,59.83,5.5552225,64.24,64.46,7.333895,21.48604
375_G3_19,0.19155,8.9532045,-3.981395,10.525145,-3.362685,0.300975,-1.1138,5.6840445,0.288505,-1.5133285,1.10545,0.697565,-1.969755,5.41992,-1.402545,-0.189685,-1.61375,-1.877425,-6.9375,11.6286615,-0.411305,1.4297095,2.4385465,-2.116735,-3.0236085,1.0152,-3.79584945,-2.021125,-0.92203,3.4366295,-0.22422,41.28,-0.0677945,1.14804,54.79,0.446086,56.52,56.82,-0.226685,3.337
375_G3_20,-1.17368,-7.2472665,0.159055,6.418035,-3.321965,-10.805435,-1.97712,29.392597,-2.329385,-4.6511485,22.52979,-4.163972,-6.554055,-2.24337,-0.965985,0.437065,8.944995,-1.989785,-5.842115,-10.6812365,-6.103645,3.3366405,0.337008,-8.17933,-8.9707655,-2.845735,8.3337603,-7.601935,-3.66098,-0.0262525,-1.602725,28.51,-1.729664,-0.365745,50.92,-1.7051705,51.585,54.47,-15.02191,-13.57575
375_G3_21,9.090315,12.613285,-9.174485,-1.36546,9.999225,8.082545,9.841945,1.7173795,6.71465,9.980538,3.09246,-4.15377,8.74557,-2.726175,3.10298,3.816765,10.282955,6.581465,-0.0328200000000001,1.981915,8.249565,-4.705081,-10.984545,7.720075,11.049522,4.662165,-2.8512933,9.480465,2.6957,-8.123592,3.22833,46.625,-0.1194685,-0.32772,64.255,5.631134,68.73,71.485,3.22611,-3.682285
375_G3_22,-6.78462,7.003657,11.45743,5.7675,-8.00269,-1.27842,-5.158565,-4.578063,-1.76526,-8.38817,8.21499,1.636115,-8.45083,-11.502725,-2.31166,-1.43382,-1.443555,-5.15325,3.646445,1.1401395,-5.32708,3.734988,4.293244,-2.22911,-2.2519365,-12.382175,8.75150535,-8.904995,-2.553315,-10.2305715,-3.445965,39.23,-0.890051,-0.434115,46.46,-0.5121385,49.505,48.565,-4.694855,-1.34183
375_G3_23,-5.38899,-3.81719,-0.25691,5.012625,2.02885,-9.071775,1.690715,-7.140401,0.122245,-5.8534995,-9.114965,-3.502266,-2.963995,7.043635,-0.290925,-1.835235,3.76946,-9.38559,-5.310125,-11.2502865,-4.248195,-2.783149,4.7993465,1.211115,-3.452497,16.544505,-6.330521,-8.550725,-2.04841,-1.0232805,-2.96659,38.925,-0.5921255,-1.105565,53.665,-10.554154,55.525,57.9,-5.34154,19.75586
375_G3_24,-1.101295,-1.793414,16.33186,8.4974,2.836385,-0.720685,3.75937,-1.7366575,-1.76501,0.5419405,3.029875,3.419635,3.696555,-5.006145,0.79593,-0.157595,-5.325585,-2.25235,3.756955,-1.439967,2.27062,3.3562485,7.77052,2.89109,3.2038705,14.59256,-2.757232,1.9278,0.25744,10.6409585,1.290185,43.08,1.3633345,1.091025,57.47,-0.0307425,55.285,60.22,-0.99359,16.92249
375_G3_26,1.71499,-18.9570645,1.318655,-9.355615,-2.324975,1.25176,-0.257525,-15.1800195,-1.319175,-0.6860985,-3.33504,-0.198513,-1.99997,-9.755665,-1.91277,-1.480085,-12.02937,-1.85004,-7.82278,-0.502307,0.835775,1.589858,-12.3536145,3.04255,3.6478655,-14.69109,-0.28281945,0.573245,-1.41136,3.2136425,-2.0239,39.555,-2.223608,0.48868,54.115,0.1668615,59.62,59.07,-4.888195,0.067675
375_G3_27,-7.725105,-3.2814805,4.72452,8.640905,-7.42591,-3.613195,-5.105215,-13.0612545,-2.963535,-6.9120185,4.648235,0.322637,-8.83819,2.185105,-3.768395,-2.07283,1.357835,-5.843885,-10.204435,-1.1462915,-3.72709,3.926928,5.0215655,-1.769215,-4.587458,-1.55403,-1.0015558,-8.24969,-3.203045,3.4200785,-3.04803,38.37,-1.16954,-0.158505,51.365,-8.4194435,48.3,50.315,-4.846155,-17.138175
375_G3_28,-9.644225,-5.937271,-6.031035,-1.54817,-11.38289,-15.45275,-12.572475,11.0348895,-2.59556,-9.986065,8.327895,-2.483724,-8.86,-15.13023,-2.55981,-3.442525,-9.86646,-9.112795,-10.974425,-1.077835,-10.828685,-2.7531055,-2.035685,-5.286535,-4.4972735,-5.170965,-1.3320485,-9.711965,-6.97528,-3.2357265,-3.924065,28.56,-1.2061335,-0.785665,45.995,-7.136978,46.72,48.025,-12.02227,-11.6912
375_G3_29,-6.338235,8.0785575,5.14432,3.44471,5.14433,-5.072725,7.33357,30.093639,2.25029,0.0945905,-8.96788,-0.479708,-0.707285,7.49083,0.70171,0.129055,-17.541425,-1.321185,3.859445,9.8986765,-0.64451,0.9439635,4.1633295,-6.812445,1.187908,10.06968,-4.27322435,0.0536,-0.329765,9.4691325,-0.310035,42.135,0.7261065,0.601895,56.08,-1.547184,56.52,61.75,4.311945,-6.913295
375_G3_30,-14.818425,-5.391247,-7.76537,5.30591,-8.32,-14.370795,-12.87393,-14.118714,-3.04479,-10.0991885,-7.261825,-1.990955,-7.43361,-10.031145,-2.330515,-1.514865,-1.996335,-4.34678,1.01306,-2.309682,-6.19282,-0.9693455,3.3230255,-1.14884,-4.347063,-12.76797,5.40759305,-8.32428,-2.365395,-1.427647,-1.36691,38.15,-1.5916565,-1.15265,49.08,-5.694567,46.35,46.455,-4.936885,-14.32396
375_G3_31,6.36412,10.093178,-11.16788,-1.225425,7.7905,6.50324,7.73142,3.6658835,5.70827,7.205079,5.59574,-0.843518,6.51351,-1.164115,5.601385,2.584415,-2.21555,4.67913,12.12591,-1.0331485,7.18545,-1.1188305,3.6790895,1.017925,8.718014,18.157855,-2.2608196,8.46915,4.123205,0.93902,3.41357,45.865,0.6246115,1.20538,61.9,7.7570165,67.55,67.615,6.85153,15.94254
375_G3_32,-10.012995,-9.2253765,6.760955,-2.79507,-11.28672,-29.922065,-11.331115,0.764666500000001,-9.657065,-5.438702,3.150725,0.516668,-8.65901,-11.484865,-2.9088,-1.084135,16.10264,-3.390585,-16.748965,-11.17043,-11.876675,5.154481,4.3472765,-5.274655,-14.7204615,-17.820735,10.53905165,-15.55038,-4.663985,-6.008681,-2.419455,25.41,8.70000000000037e-05,0.183765,44.76,-7.458031,42.82,44.165,-12.919015,-16.225325
375_G3_33,-9.009435,3.5010245,-1.40611,1.21908,-6.63719,-7.366325,-6.560225,2.177311,-8.00637,-9.3287775,-1.431455,-6.085277,-8.707615,-1.223305,-4.57474,-4.481245,-9.73251,-7.032565,-13.19699,-4.7064255,-8.764035,1.414409,1.9065085,-6.523495,-6.597711,3.037125,5.0772786,-11.081315,-3.82616,-5.764946,-4.935805,37.12,-3.9401915,-3.53555,48.41,-11.6596725,49.48,50.68,-10.392055,-16.48108
375_G3_34,-17.998205,-5.04385,-5.44463,1.17516,-14.93252,-14.51134,-18.89953,-15.346286,-9.716025,-14.0810225,-2.547235,2.719697,-13.36823,-14.85844,-6.8874,-2.579585,-6.690725,-14.396005,-17.425725,-12.1328965,-11.760415,-3.9124205,3.167114,-3.66641,-8.6114955,-8.232675,1.37032505,-19.17261,-6.680215,-1.6013545,-8.005725,34.635,-1.5114105,-3.60098,41.315,-13.639094,38.515,43.755,-16.00397,-17.08289
375_G3_35,-14.01451,7.9641795,-6.95016,-1.195165,-15.934555,-18.97667,-12.569275,-8.268227,-5.904475,-11.4329515,0.04361,-7.122787,-13.82887,-17.11371,-6.28584,-4.808055,-6.929465,-10.0461,-14.08076,-3.6284575,-13.16919,-8.4434325,-1.871251,-11.06954,-10.293985,-16.24514,0.90520685,-16.54685,-7.834545,-10.1668445,-7.320865,24.37,0.048166,-0.58574,43.44,-13.269317,41.55,43.555,-19.27818,-16.660765
375_G3_36,9.60107,-16.931843,-6.881645,-3.89819,10.035345,11.639445,9.824255,-7.821407,6.076035,12.7173315,-4.62011,-4.537539,10.08955,16.377345,2.383145,4.11704,4.04877,10.629765,15.77466,-7.844662,9.910055,1.150282,0.119525,9.66658,10.7775605,-12.18808,-1.92381455,12.20925,3.48154,-14.6943395,3.73316,46.13,-1.073205,-1.03627,67.175,6.1036515,69.935,71.755,6.705405,2.176385
375_G3_37,5.22131,-9.9545065,-10.98751,-5.777325,1.36355,7.33676,5.083325,-14.7687095,2.043055,5.4915355,1.748545,-2.664297,3.8092,12.52204,2.22618,0.56364,-4.20719,3.53929,13.127435,2.841668,5.317515,0.486428,-3.066495,8.00682,6.052579,-26.235945,0.71056895,4.8131,0.664525,3.99311,-0.040685,45.36,-0.8430715,-3.303215,60.305,0.360584,64.095,64.695,3.406135,2.766645
375_G3_38,8.731175,-8.2793055,12.048575,-7.586975,7.167245,9.39012,9.674315,-3.25958,2.301255,6.7665095,-8.47692,-1.974876,6.52895,15.611115,-0.17286,3.091495,3.803915,6.333685,12.921265,-6.878236,6.67353,-2.801315,-0.313543,2.617215,6.391311,0.330185,3.22184995,6.424145,1.078925,-1.5517945,2.417095,45.71,-0.27366,-0.653685,61.91,1.7874415,68.09,69.325,2.68866,2.05266
375_G3_39,-5.986135,-15.7533565,4.73707,-6.605605,-6.992155,-10.835595,-10.755085,-11.199158,-5.952435,-4.4840555,-12.71463,1.043051,-6.987315,-12.538005,-2.7443,0.082685,7.69392,-7.870975,-11.54268,-9.9120525,-4.343875,1.608326,2.6119295,2.983205,-7.167355,-2.77967,-2.0381302,-8.919815,-2.640945,1.802298,-1.98646,28.94,0.52863,-0.872655,48.14,-2.7590205,50.685,51.505,-13.00753,-13.07487
375_G3_40,0.03968,12.9341885,-1.958015,-3.189305,-2.02087,1.42108,-0.50651,-15.1579135,0.02962,0.619151,-3.13603,5.232401,-0.519975,7.221735,-1.330375,-2.274615,-6.04051,-0.07305,12.403365,7.3216545,1.97947,1.4121245,3.47485,-2.934455,1.7883475,9.654945,1.6414818,0.713975,0.790585,10.9825285,-0.02831,43.48,-1.0166405,0.01412,55.845,2.1085355,59.135,60.905,-0.801865,-0.0206999999999999
375_G3_41,4.75294,3.478536,-2.17106,7.56218,3.9796,9.834865,5.465815,24.8222145,4.083445,6.8346555,0.52007,-1.771901,4.7747,-0.623375,5.865565,4.594995,-4.611945,7.63079,19.645585,15.33202,7.28704,0.880525,7.244109,-2.120245,6.108947,7.62231,7.67277755,7.20136,6.629745,4.957567,6.560115,45.44,1.3931625,1.06605,62.54,5.6630895,65.865,65.38,11.074925,7.488515
375_G3_42,-3.640795,8.829618,7.314155,11.504445,-3.51665,-0.352695,-2.39354,-11.037469,-2.97789,-4.5892705,-8.365275,-0.307745,0.6682,-8.249345,-0.17979,-0.383845,2.161185,-4.84164,-7.98255,3.9624295,-0.620715,2.798717,1.276382,8.75838,-0.9681225,-0.19766,-0.78432215,-5.333545,-2.79698,-3.892497,-0.762225,43.45,-2.978389,-3.128035,52.7,-8.245566,54.945,55.555,0.97158,-7.81521
375_G3_43,0.596255,4.281581,3.77672,-3.011885,-1.77358,1.73632,-0.35901,-6.374319,-0.022275,-1.2663305,0.935985,-0.272152,-2.335825,-10.03663,-0.90471,1.14613,-4.795885,-1.20316,-7.20322,3.1325275,0.53668,-2.0682925,2.490547,-3.74227,-2.7925325,12.54195,-3.3444447,1.08159,-1.029325,4.001439,-0.72817,42.27,-0.0294755,2.283905,55.92,2.671714,57.75,58.285,0.02504,2.92371
375_G3_44,0.929805,12.390235,10.933905,7.74491,1.570655,3.81142,3.037875,-9.132409,-0.86827,-0.162955,5.47455,0.1233,1.35948,4.45249,0.01483,-0.65796,-4.78701,0.69798,5.151885,4.8057665,1.98699,1.304548,0.274232,7.82249,0.534397,3.034815,-1.3874832,0.776305,-2.43066,5.192136,-1.88403,41.635,-0.496357,-0.55897,56.975,1.50718,59.94,59.9,2.507995,20.69846
375_G3_45,-16.55039,0.621438,-0.606735,-5.58317,-18.459925,-12.29742,-16.293415,-14.5613875,-10.44557,-17.8920845,-7.38623,-4.731237,-12.327695,-4.09163,-8.887275,-7.728605,-4.792235,-10.83444,-16.393,-12.0662745,-15.62097,0.4076735,-2.6745895,-6.86179,-9.7496335,-2.84632,0.0868155,-13.77075,-9.40899,-9.583519,-8.88079,32.18,6.3935305,-1.230395,43.22,-12.562291,46.045,40.76,-11.529775,-9.22016
375_G3_46,-6.81825,5.3280345,-4.022075,-0.183645,-8.509205,-5.456575,-10.20648,-13.0724915,-7.23121,-11.2847995,2.015135,0.83358,-7.877455,-3.670325,-6.21339,-4.558115,9.127455,-6.33993,-0.036725,-11.977891,-10.40479,-1.0768595,8.3547215,-2.129325,-6.4265055,11.00079,7.44488185,-11.510155,-7.31863,-2.563874,-5.20361,39.73,-2.6408195,-3.21713,45.99,-4.024513,44.86,46.61,-4.85904,1.82472
375_G3_47,3.070745,-11.624643,-3.475085,-5.176175,-4.272955,-15.072025,-4.58449,19.133085,-0.4098,1.711382,10.62186,-2.650848,-1.327705,-9.034065,0.88744,-1.559155,6.689,1.628675,-7.865445,-10.0651475,-1.90416,0.006648,3.542719,-3.45253,-0.117795,-10.172315,4.3626829,-1.198315,-0.08109,-10.465114,1.68354,28.125,0.572139,0.492115,52.74,1.3509995,55.495,56.54,-10.793445,-11.02136
375_G3_49,4.416985,11.0361155,-9.467255,0.58949,1.041885,8.35386,4.900545,-15.3339775,2.44985,4.1244175,-0.744475,2.131591,0.216385,-5.28963,4.65574,4.910005,19.189385,4.976865,-2.399155,-4.4333505,2.16109,1.44162,-3.1704315,-1.583375,1.153657,-26.380765,1.46189935,2.799185,3.60196,3.470577,1.546355,44.12,-0.117692,-1.42152,58.84,2.251667,63.585,62.13,5.28182,-10.91866
375_G3_50,-3.210205,-4.404353,-2.90451,5.904495,-0.88338,-1.578745,-6.105715,-1.458267,1.17499,-0.965699,0.66992,1.428106,-0.528205,-7.471585,1.654245,3.423625,4.974085,-1.24811,-5.59672,3.8641045,0.52919,1.9529475,-3.3413455,-2.920155,-1.199103,0.44923,-5.1766123,-1.082785,2.0667,2.08721,1.729545,40.915,-0.3835,1.062925,54.305,-0.354202,54.175,53.945,1.141135,-8.5889
375_G3_51,-3.129965,8.515116,16.32492,7.738975,-4.88464,2.17971,-6.74347,-2.549084,-0.494595,-2.293806,3.93283,0.55376,-2.81739,5.71423,-2.17627,-2.18218,-8.174985,-1.47541,-6.74023,2.496724,-0.83185,3.0856215,-3.293179,-5.38069,1.770343,-17.00739,-1.09023025,-1.377495,-1.79992,-6.638447,-2.000015,40.52,0.5381655,0.6671,53.88,-4.052263,55.98,55.335,-0.72177,0.62991
375_G3_52,0.070125,-0.969643,-6.57765,3.02923,4.692595,3.476885,4.049625,-15.186487,3.569475,0.869043,-2.134805,3.112062,0.02083,11.75321,4.681335,1.928065,-12.80386,1.643195,7.184325,-1.2443615,1.513625,-3.0525515,-7.579354,4.728955,3.9262835,12.117945,-4.98855345,4.031725,1.734175,6.7971005,2.136235,44.37,0.769942,2.50708,56.57,4.0372365,60.62,60.77,4.734735,3.09731
375_G3_53,2.063285,5.6430025,-4.104405,7.649665,-0.52701,7.495415,5.115245,23.5199305,5.59524,1.6298355,7.22593,1.449691,1.41872,-1.311535,5.075955,6.160555,13.329645,5.085935,0.194845,-6.0969055,4.0136,-2.584365,8.7919895,2.514485,6.8465265,4.88442,3.434539,2.546485,3.259915,4.796498,2.58549,45.14,0.477514,-0.32133,58.52,8.676422,61.87,61.18,7.35686,22.526735
375_G3_55,-21.63726,-9.435185,-4.35429,-6.384495,-19.524275,-21.34484,-22.500345,-1.7461525,-9.95547,-18.322801,0.717345,-5.466637,-16.442775,-18.75432,-9.935845,-9.126745,10.501205,-11.980195,-10.54316,-12.2934805,-18.676295,-1.383949,-0.392905,-9.28872,-16.7552365,-23.21608,1.8664401,-17.158185,-9.34548,-15.8490085,-8.56766,24.14,0.0997825,-0.32828,39.205,-14.2263355,38.715,35.465,-18.51172,-17.20521
375_G3_56,8.989,12.63604,7.40623,9.359295,9.2416,6.852995,9.8369,36.5107435,-1.943665,6.9025305,10.243645,7.17981,6.02455,-6.939715,1.844995,1.490435,-1.75172,3.402195,-7.24644,4.7691975,3.960375,4.8632275,6.7552895,4.18699,1.0522075,17.949415,0.9407977,7.53747,0.74788,15.3210495,1.468205,43.435,1.4944105,2.031255,58.915,2.150062,62.275,67.1,4.89384,14.467125
375_G3_57,-2.464195,-5.01796,8.590035,3.692035,-3.88054,5.43761,-3.2442,18.286251,-0.25971,-4.0568515,5.162565,1.526192,-2.60618,-6.350115,2.06417,-1.091125,4.173955,2.127565,-5.70015,11.5570895,-1.55939,2.7257,8.8643145,-5.45233,1.555177,20.31642,2.70453655,-2.593065,1.41859,7.2550235,0.69919,42.915,1.1267575,-0.47823,53.58,4.525593,54.915,53.51,4.14702,-5.852685
375_G3_58,-2.503835,7.8496305,12.031735,4.88858,0.213555,-0.350945,0.43308,21.1222805,-2.08627,-3.196252,2.717465,0.520913,-2.069725,8.136185,-0.17723,0.096895,6.994565,-1.932595,-8.35461,-11.506211,-2.372465,1.6683455,7.415546,-11.11433,-4.8013705,12.491865,-0.9948569,-2.323385,0.248575,5.104731,0.645905,42.27,0.6102155,-0.14552,52.77,0.527498,57.155,55.085,-0.41219,-3.873185
375_G3_59,-15.865475,2.1954805,-6.71288,-2.276805,-17.720865,-11.93294,-19.10155,-14.8975515,-8.244235,-15.806363,1.49288,-1.442763,-12.43725,-9.502845,-7.811535,-8.403275,-4.36185,-10.82344,-4.18348,0.6572185,-15.172975,-2.658142,-8.963919,-14.563325,-9.363865,-16.42558,-0.35842205,-11.7456,-9.51583,-13.7718695,-10.245425,31.135,-0.872067,2.741435,44.295,-10.441579,42.31,39.755,-12.57675,-16.00948
375_G3_60,-0.622915,2.191462,8.129065,15.34804,0.194755,6.805,0.520615,13.376399,-0.15608,0.8764375,10.430545,0.559124,1.13362,7.77971,-0.88457,1.74783,6.0806,2.27387,7.41456,6.3294165,2.98946,2.4181665,7.989717,-0.64759,-0.7467965,10.983885,3.8181403,1.85,-1.83738,-5.852282,0.00837499999999997,43.795,1.4642775,2.6876,57.085,4.896959,58.1,57.57,1.160275,12.420985
375_G3_61,3.360605,0.869864,-3.20811,-8.186005,6.57998,7.871035,6.20986,-14.267659,6.88533,3.3686835,-8.40872,1.094371,5.207395,14.069055,3.94744,5.049385,2.180395,3.616085,-1.2478,0.796691,4.98473,0.0898425,1.749032,-0.206565,5.5576755,19.455665,-2.42644755,7.02262,3.054045,5.423622,2.324995,44.105,0.841266,1.916785,60.07,6.3923285,64.145,62.79,8.403415,10.49014
375_G3_63,5.058225,-4.408053,-0.263765,4.42803,3.664645,3.306115,5.751425,10.5105745,3.787015,2.8412205,-4.70508,2.603568,3.880305,-2.84839,1.69781,3.12795,-5.117395,3.18715,4.824595,11.208595,4.14216,-0.034964,2.9110295,3.903595,2.838681,11.365505,-0.04695165,3.013075,1.5583,-4.5918555,1.460015,44.51,0.655744,1.289425,58.53,3.29042,63.92,64.72,2.500905,19.95894
375_G3_64,9.85968,-5.93001,0.37687,1.667925,12.1001,8.60246,11.333575,-14.03313,5.836825,6.446442,0.063835,0.441884,7.90288,8.611125,7.740015,3.63294,1.563405,4.918065,9.40961,-5.7436935,5.55936,5.0715155,4.757266,3.45549,2.56983,-26.59471,-0.9930258,6.045015,4.67781,-5.123097,2.921275,45.2,0.0299885,-0.57022,61.58,5.3247255,65.99,65.84,3.0196,14.89175
375_G3_65,-1.081825,5.6353475,-0.60713,-6.325425,-5.81853,1.83562,-2.784525,-6.774248,-1.657785,-3.7678035,2.399175,1.388326,-3.911525,-10.213325,0.17089,-1.97051,12.926305,-2.22077,-10.861405,1.8388335,-0.71478,2.1979215,-0.170065,-2.996875,-2.3918745,-9.029255,1.2599351,-3.432905,-1.072675,-8.8749785,-1.324285,38.98,0.8335245,1.979495,53.87,-5.31946,55.12,53.385,0.971115,-0.14199
