id,Lactate..1
393_G4_03,0.2969565
393_G4_04,3.6666985
393_G4_05,0.734555
393_G4_06,2.709785
393_G4_07,1.1139785
393_G4_08,-0.1770945
393_G4_09,1.90979
393_G4_10,0.137201
393_G4_11,2.804339
393_G4_12,-0.6843615
393_G4_13,0.2619765
393_G4_14,0.2962645
393_G4_15,1.9720765
393_G4_16,-2.0973755
393_G4_17,-0.4434935
393_G4_18,-1.985744
393_G4_19,-0.4221315
393_G4_20,-2.6299715
393_G4_21,0.737491
393_G4_23,3.234365
393_G4_24,0.5042675
393_G4_25,2.0452555
393_G4_26,-0.5627
393_G4_27,-2.2255555
393_G4_28,1.7157595
393_G4_29,-0.427759
393_G4_30,-0.375277
393_G4_31,1.9276185
393_G4_33,-0.288003
393_G4_34,1.5615535
393_G4_35,-3.3713995
393_G4_36,0.615296
393_G4_37,1.1439985
393_G4_38,0.1195245
393_G4_39,-0.158033
393_G4_40,-0.5088565
393_G4_41,-0.7235495
393_G4_42,1.9834525
393_G4_43,-3.8188155
393_G4_44,-1.2433525
393_G4_46,3.1339165
393_G4_47,0.38942
393_G4_48,-0.7914065
393_G4_49,2.8472515
393_G4_50,1.2455635
393_G4_51,3.8025165
393_G4_52,2.258544
393_G4_53,1.253801
393_G4_54,3.037695
393_G4_55,0.092484
393_G4_56,-1.5274145
393_G4_57,-2.104401
393_G4_58,-0.7609645
393_G4_59,-2.7063265
393_G4_60,-1.458108
393_G4_61,0.122942
393_G4_62,-0.86356
393_G4_63,-1.5628895
393_G4_64,-3.461923
393_G4_65,-3.617355
393_G4_66,-0.8834825
393_G4_67,-0.2627315
393_G4_68,0.3330355
393_G4_69,0.3246875
393_G4_70,-1.3117035
393_G4_71,-3.396808
393_G4_72,-0.692288
393_G4_73,3.043705
393_G4_74,-2.587252
393_G4_75,1.008689
393_G4_76,1.686665
393_G4_77,0.466889
393_G4_78,1.6898205
393_G4_79,0.7155245
393_G4_80,-3.9220205
393_G4_81,1.886339
393_G4_82,-2.8247885
393_G4_83,-3.232505
393_G4_84,-0.8901065
393_G4_85,-1.679824
393_G4_86,2.595416
393_G4_87,-2.423984
393_G4_88,-2.905248
393_G4_89,-4.6501855
393_G4_90,-1.2057435
393_G4_91,-3.0859275
393_G4_92,-0.6654795
393_G4_93,-1.199542
393_G4_94,-1.2017475
393_G4_95,-4.897927
393_G4_96,-3.073999
393_G5_01,-3.672831
393_G5_02,0.00810949999999999
393_G5_03,-3.037938
393_G5_04,0.0847185
393_G5_05,-1.615212
393_G5_06,-2.648034
393_G5_07,0.236371
393_G5_08,1.528684
393_G5_09,-2.572723
393_G5_10,-2.814374
393_G5_11,-2.844975
393_G5_12,-1.636173
393_G5_13,2.2620615
393_G5_14,1.3339805
393_G5_15,0.187534
393_G5_16,0.5729055
393_G5_17,-4.644035
393_G5_18,-2.1028025
393_G5_19,-5.5589535
393_G5_20,0.047785
393_G5_21,0.391483
393_G5_22,2.9155845
