A	B	intercept
-0.114684527420393	0.114684527420394	-0.321053110082235
-0.120273240062118	0.120273240062118	-0.320969977294752
-0.119797898774224	0.119797898774224	-0.321228303461235
-0.130593398713974	0.130593398713974	-0.322194253817358
-0.13059311938789	0.13059311938789	-0.322194257905941
-0.111896424169904	0.111896424169904	-0.321979516107906
-0.111896343099525	0.111896343099525	-0.32197951469108
-0.111896343080607	0.111896343080607	-0.321979514690749
-0.111896343080607	0.111896343080607	-0.321979514690749
-0.111896343080607	0.111896343080607	-0.321979514690749
-0.111896343080607	0.111896343080607	-0.321979514690749
-0.111896343080609	0.111896343080609	-0.321979514690749
-0.111896343091487	0.111896343091487	-0.321979514690977
-0.111896506259222	0.111896506259222	-0.321979518119315
-0.144610131563724	0.144610131563724	-0.322408186937714
-0.144612033407604	0.144612033407604	-0.322408195093968
-0.144612033451496	0.144612033451496	-0.322408195094156
-0.14461203345151	0.14461203345151	-0.322408195094156
-0.144612033451507	0.144612033451507	-0.322408195094156
-0.144612033393277	0.144612033393277	-0.322408195089027
-0.144611276457788	0.144611276457788	-0.322408128420607
-0.137547869700373	0.137547869700373	-0.321836112959348
-0.137547706571268	0.137547706571268	-0.321836102234219
-0.124107341575368	0.124107341575368	-0.321659162547737
-0.124107207843621	0.124107207843621	-0.32165916036716
-0.124107538505056	0.124107538505056	-0.321659156559797
-0.129437803229439	0.129437803229439	-0.321558372911342
-0.129438083171228	0.129438083171228	-0.321558383334567
-0.139122681919608	0.139122681919609	-0.322525145173893
-0.138570181000826	0.138570181000826	-0.321554876858929
-0.135256952996983	0.135256952996983	-0.321757650729193
-0.13525694745883	0.13525694745883	-0.321757650974176
-0.13525693206519	0.13525693206519	-0.321757648071942
-0.132639109930132	0.132639109930132	-0.321365237549361
-0.132638175104502	0.132638175104502	-0.321365169235429
-0.126937463759554	0.126937463759554	-0.321762521277267
-0.126937375118205	0.126937375118205	-0.321762574556565
-0.127514781066937	0.127514781066937	-0.322074710032804
-0.127514506388343	0.127514506388343	-0.322074772450287
-0.118302864200184	0.118302864200184	-0.322257395488652
-0.118302281803277	0.118302281803277	-0.322257397875299
-0.118302281718597	0.118302281718597	-0.32225739787063
-0.11830197542737	0.11830197542737	-0.322257362137822
-0.100335434596439	0.100335434596439	-0.320561715212126
-0.100335288827031	0.100335288827031	-0.320561703767465
-0.100335362738155	0.100335362738155	-0.320561741799108
-0.100354542211688	0.100354542211689	-0.320791473969483
-0.10035454440609	0.10035454440609	-0.320791474405985
-0.122524968481929	0.122524968481929	-0.321321619159179
-0.122525954107813	0.122525954107813	-0.321321615492028
-0.131375072875132	0.131375072875132	-0.321024828456169
-0.131375227292087	0.131375227292087	-0.321024817910106
-0.132051813655451	0.132051813655451	-0.320743435099197
-0.132052203474379	0.132052203474379	-0.320743407474745
-0.13679210796974	0.13679210796974	-0.320561026925425
-0.136792700440452	0.136792700440452	-0.320560996851487
-0.136792700443166	0.136792700443166	-0.32056099685135
-0.136792700474899	0.136792700474899	-0.320560996852818
-0.136793347045096	0.136793347045096	-0.320561026771143
-0.146554824254286	0.146554824254286	-0.321094485505644
-0.146554836778892	0.146554836778892	-0.321094486392579
-0.146554792117431	0.146554792117431	-0.321094478171089
-0.144223346172238	0.144223346172238	-0.320747672791075
-0.154524504882459	0.154524504882459	-0.32135918240805
-0.159702865481757	0.159702865481757	-0.322230178502125
-0.14233598062623	0.14233598062623	-0.321999938205284
-0.156035468674975	0.156035468674975	-0.3206882297639
-0.178643829343874	0.178643829343874	-0.321612050035949
-0.178643945904534	0.178643945904534	-0.321612055527156
-0.17864394591303	0.17864394591303	-0.321612055531215
-0.178643813671353	0.178643813671353	-0.321612065135537
-0.168668605017308	0.168668605017308	-0.322131565305906
-0.159031609705654	0.159031609705654	-0.32148264468453
-0.158949616611226	0.158949616611226	-0.321117464185258
-0.158949377988277	0.158949377988277	-0.321117429769144
-0.146336065482188	0.146336065482188	-0.320132466813507
-0.141622894912007	0.141622894912007	-0.319065715555143
-0.143051757256484	0.143051757256484	-0.319411699207361
-0.114495297713299	0.114495297713299	-0.318693995510243
-0.114495189675164	0.114495189675164	-0.318693997533394
-0.12411722044433	0.12411722044433	-0.319109168906806
-0.124117328270283	0.124117328270283	-0.319109174003749
-0.124117328360778	0.124117328360778	-0.319109174005804
-0.124119519891701	0.124119519891701	-0.319109209035513
-0.138990057709729	0.138990057709729	-0.319346907284338
-0.137548467360983	0.137548467360983	-0.319637861354216
-0.137548411408376	0.137548411408376	-0.319637864728701
-0.118086536244533	0.118086536244533	-0.319821572849401
-0.116701392803173	0.116701392803173	-0.320589172822937
-0.107763815141119	0.107763815141119	-0.319831929496539
-0.11391937406367	0.11391937406367	-0.319726492266232
-0.113919839510246	0.113919839510246	-0.319726476553382
-0.113919760583929	0.113919760583929	-0.319726479067199
-0.102325349816414	0.102325349816414	-0.319928979039796
-0.102325473318397	0.102325473318397	-0.319928980106403
-0.112559615408937	0.112559615408937	-0.319952422615466
-0.112561085901101	0.112561085901101	-0.319952396740517
-0.112032186001791	0.112032186001791	-0.319683390115351
-0.112032950137091	0.112032950137091	-0.319683409826285
-0.124494716842511	0.124494716842511	-0.320251990998604
-0.120832599918457	0.120832599918457	-0.320711919265991
-0.120832583477799	0.120832583477799	-0.320711919845071
-0.114508123553461	0.114508123553461	-0.320862172526559
-0.114507887937188	0.114507887937188	-0.320862176378901
-0.114507886159763	0.114507886159763	-0.32086217598632
-0.112149406362745	0.112149406362745	-0.320454199741108
-0.112149400597179	0.112149400597179	-0.320454198914444
-0.112149400582189	0.112149400582189	-0.320454198912295
-0.112149400610183	0.112149400610183	-0.320454198913125
-0.112149935882342	0.112149935882342	-0.32045421479471
-0.118323049845148	0.118323049845148	-0.320637357219948
-0.131183439978509	0.131183439978509	-0.319521623068339
-0.131183685398957	0.131183685398957	-0.319521612796516
-0.142907794200329	0.142907794200329	-0.319735757493817
-0.142908131572219	0.142908131572219	-0.319735763656059
-0.142908131570417	0.142908131570417	-0.319735763656026
-0.142908037004495	0.142908037004494	-0.31973576192871
-0.133596251824646	0.133596251824646	-0.319565677927003
-0.133596800584887	0.133596800584887	-0.319565709836243
-0.150957794210999	0.150957794210999	-0.320227447678509
-0.136947593092891	0.136947593092891	-0.320252184015024
-0.136946950055313	0.136946950055313	-0.32025216188177
-0.129319736936342	0.129319736936342	-0.319782805726888
-0.129319912504414	0.129319912504414	-0.319782794251888
-0.143332355748386	0.143332355748386	-0.319743547742239
-0.14333361878602	0.14333361878602	-0.31974354583735
-0.133278201489689	0.133278201489689	-0.32005304827812
-0.133278045553466	0.133278045553466	-0.320053049718092
-0.133278078773491	0.133278078773491	-0.320053042977563
-0.13462690377693	0.134626903776931	-0.31958469280513
-0.134627201094267	0.134627201094267	-0.319584526433847
-0.135810917780089	0.135810917780089	-0.319916176689709
-0.135811161345558	0.135811161345558	-0.319916213272239
-0.139518046344874	0.139518046344874	-0.320310895121081
-0.139518052579869	0.13951805257987	-0.320310899073476
-0.139518052599137	0.139518052599137	-0.320310899074103
-0.139519253283698	0.139519253283698	-0.32031092648903
-0.142984055603354	0.142984055603354	-0.320390039887605
-0.142983929369095	0.142983929369095	-0.320390020189511
-0.139197369820471	0.139197369820471	-0.320101180780711
-0.13919725669196	0.13919725669196	-0.320101172706275
-0.139197160403857	0.139197160403857	-0.320101161331691
-0.128013508231804	0.128013508231804	-0.319171455918843
-0.128013300939565	0.128013300939565	-0.319171445400083
-0.128736114373214	0.128736114373214	-0.319477114524753
-0.128750115792579	0.128750115792579	-0.319771087512002
-0.128750064070433	0.128750064070433	-0.319771112981168
-0.128750064068588	0.128750064068588	-0.319771112982079
-0.128750064140676	0.128750064140676	-0.319771112981954
-0.128750393653163	0.128750393653163	-0.319771112407549
-0.14016723475078	0.14016723475078	-0.319685874795198
-0.141400628023	0.141400628023	-0.31777123281789
-0.141400625213332	0.141400625213332	-0.317771231411327
-0.14140075556488	0.14140075556488	-0.317771246490909
-0.144630913965811	0.144630913965811	-0.318446386463324
-0.145259964837676	0.145259964837676	-0.318783770978764
-0.145259739857304	0.145259739857304	-0.31878375434894
-0.131921627184177	0.131921627184177	-0.317728050878322
-0.121049377795058	0.121049377795058	-0.317954578096933
-0.125889783752466	0.125889783752466	-0.317412986281445
-0.125889789649315	0.125889789649315	-0.317412981492753
-0.123293754594221	0.123293754594221	-0.317125567591529
-0.123293829849207	0.123293829849207	-0.317125554964468
-0.131937586429371	0.131937586429371	-0.316336420572423
-0.131937612912462	0.131937612912462	-0.316336417581742
-0.127162532004833	0.127162532004833	-0.316713926405344
-0.123709997071803	0.123709997071803	-0.316900145002705
-0.123710086467782	0.123710086467782	-0.316900145984433
-0.148905168016193	0.148905168016193	-0.316785654790746
-0.143485927669159	0.143485927669159	-0.317781243537538
-0.13671864257771	0.13671864257771	-0.318061793637264
-0.11519042925042	0.11519042925042	-0.318440425305276
-0.115975498498194	0.115975498498194	-0.317391837653047
-0.136138777583329	0.136138777583329	-0.316816667661592
-0.158352218940415	0.158352218940415	-0.316043034600126
-0.177506420370838	0.177506420370838	-0.307009817546702
-0.177506422146995	0.177506422146995	-0.307009817273742
-0.191896668238742	0.191896668238742	-0.306612861177429
-0.2077276051956	0.2077276051956	-0.306217327181565
-0.227796554043678	0.227796554043678	-0.30360341450286
-0.213440422324873	0.213440422324873	-0.303968375958995
-0.19239718938389	0.19239718938389	-0.305704955419485
-0.194415216760392	0.194415216760392	-0.306028790772516
-0.194415127977317	0.194415127977317	-0.306028809835019
-0.169348134101558	0.169348134101558	-0.307459580779221
-0.186593420847484	0.186593420847484	-0.306525438737543
-0.186593584478416	0.186593584478416	-0.306525430027168
-0.186593718554672	0.186593718554672	-0.306525420898498
-0.18952141834075	0.189521418340751	-0.306308133428563
-0.178805194545769	0.178805194545769	-0.306919787770019
-0.178805516808507	0.178805516808508	-0.306919731614835
-0.184215993799746	0.184215993799746	-0.306190374071526
-0.184216140268847	0.184216140268847	-0.306190353810683
-0.193316168758493	0.193316168758493	-0.304767484678083
-0.193316371633472	0.193316371633472	-0.30476743952448
-0.193316371645065	0.193316371645065	-0.3047674395219
-0.193316371648797	0.193316371648797	-0.304767439522164
-0.193316409972768	0.193316409972768	-0.304767442240614
-0.195703311973651	0.195703311973651	-0.305061668312654
-0.187352949506813	0.187352949506813	-0.306004159995763
-0.189838848344311	0.189838848344311	-0.306289999103064
-0.189838900321812	0.189838900321812	-0.306290010064274
-0.189839068951077	0.189839068951077	-0.306290009047475
-0.197457253279953	0.197457253279953	-0.306305856428131
-0.192326954664075	0.192326954664075	-0.305708939814339
-0.188417092586585	0.188417092586585	-0.30508112094878
-0.212408200213413	0.212408200213413	-0.30257702403924
-0.193313083503661	0.193313083503661	-0.303002272714642
-0.193312282131405	0.193312282131405	-0.303002365814827
-0.176591122561264	0.176591122561264	-0.307478872033255
-0.126158075122376	0.126158075122376	-0.310532268722606
-0.114790614010989	0.114790614010989	-0.311892986470856
-0.13144254661466	0.13144254661466	-0.310814777521109
-0.111079609239575	0.111079609239575	-0.311027715107916
-0.11225119631138	0.11225119631138	-0.310440062615698
-0.121916566701448	0.121916566701448	-0.310705553157816
-0.107459199165001	0.107459199165001	-0.311711851909533
-0.111680934320267	0.111680934320267	-0.311006163922613
-0.0964601209637789	0.0964601209637789	-0.312060303373018
-0.0964598939535463	0.0964598939535463	-0.312060318161611
-0.096459893899459	0.096459893899459	-0.312060318165134
-0.0964598938994579	0.0964598938994579	-0.312060318165134
-0.096459893898391	0.096459893898391	-0.31206031816519
-0.096459872563414	0.096459872563414	-0.312060319285499
-0.0886145492261756	0.0886145492261756	-0.312472282737394
-0.0941468736593838	0.0941468736593838	-0.31196695122186
-0.109520246587224	0.109520246587224	-0.311874591171133
-0.109520304758766	0.109520304758766	-0.311874590907876
-0.137126232586825	0.137126232586825	-0.311803306899983
-0.137126286065969	0.137126286065969	-0.311803308384419
-0.13712448109987	0.13712448109987	-0.311803308024745
-0.128475603566411	0.128475603566411	-0.311845802226315
-0.129987399292906	0.129987399292906	-0.311190066412227
-0.129987399489085	0.129987399489085	-0.311190066045638
-0.129987399281447	0.129987399281447	-0.311190066058844
-0.129987343081199	0.129987343081199	-0.311190070695775
-0.1213404373289	0.1213404373289	-0.311861936810958
-0.121340415932313	0.121340415932313	-0.311861938383442
-0.121340415847826	0.121340415847826	-0.311861938388883
-0.121340917026488	0.121340917026488	-0.311861880445124
-0.124621639404118	0.124621639404118	-0.311435095105641
-0.124622189319538	0.124622189319538	-0.311435052812773
-0.133352490370635	0.133352490370635	-0.311036408924222
-0.133352495651792	0.133352495651792	-0.311036408683073
-0.133352495709891	0.133352495709891	-0.31103640868042
-0.133352495711745	0.133352495711745	-0.311036408681299
-0.133352505398607	0.133352505398607	-0.311036413277767
-0.133329116754706	0.133329116754706	-0.311341524584081
-0.11597669014707	0.11597669014707	-0.313418544721989
-0.115976651419509	0.115976651419509	-0.313418547479155
-0.115976651477414	0.115976651477414	-0.313418547479774
-0.115976754725385	0.115976754725385	-0.313418546760691
-0.124977317206939	0.124977317206939	-0.313416179247772
-0.124978564876394	0.124978564876394	-0.313416135929229
-0.139029025105927	0.139029025105927	-0.312681781798816
-0.139031908451924	0.139031908451924	-0.312681621456766
-0.139032437591669	0.139032437591669	-0.312681604542768
-0.141781857703235	0.141781857703235	-0.312593723528535
-0.141781946647492	0.141781946647492	-0.312593706990175
-0.143153029493035	0.143153029493035	-0.312223075307104
-0.143153085852883	0.143153085852883	-0.312223057401955
-0.143951978769515	0.143951978769515	-0.311867098054597
-0.143951785548701	0.143951785548701	-0.311867051025403
-0.143951785533287	0.143951785533287	-0.311867051021652
-0.143951785533287	0.143951785533287	-0.311867051021652
-0.143951785533287	0.143951785533287	-0.311867051021652
-0.143951937182034	0.143951937182034	-0.311867053157337
-0.164660443457782	0.164660443457782	-0.312614318232866
-0.164660448108022	0.164660448108022	-0.31261431858146
-0.164660448108926	0.164660448108926	-0.312614318581528
-0.164660448108927	0.164660448108927	-0.312614318581528
-0.164660448108927	0.164660448108927	-0.312614318581528
-0.164660448108926	0.164660448108926	-0.312614318581528
-0.164660448073163	0.164660448073163	-0.312614318583383
-0.164660189383936	0.164660189383936	-0.312614331996963
-0.147039402076818	0.147039402076818	-0.313432689066024
-0.123768788968976	0.123768788968976	-0.313734650249192
-0.123767707162631	0.123767707162631	-0.313734667649223
-0.123767707103125	0.123767707103125	-0.31373466765018
-0.12376770710312	0.12376770710312	-0.313734667650181
-0.123767707103127	0.123767707103127	-0.31373466765018
-0.123767707281326	0.123767707281326	-0.313734667641852
-0.123768167748963	0.123768167748963	-0.313734646122669
-0.137818474996382	0.137818474996382	-0.313035062782329
-0.137818576769283	0.137818576769283	-0.313035058037431
-0.145445607177637	0.145445607177637	-0.31280868498335
-0.145445667165952	0.145445667165952	-0.312808683202875
-0.145445828062542	0.145445828062542	-0.312808678427405
-0.151930717074532	0.151930717074532	-0.312616204553502
-0.15193073252424	0.15193073252424	-0.31261620409495
-0.151930732524584	0.151930732524584	-0.312616204094939
-0.151930732522581	0.151930732522581	-0.312616204095151
-0.151930642417415	0.151930642417415	-0.312616213639207
-0.138661242465649	0.138661242465649	-0.3136439277327
-0.131774730576606	0.131774730576606	-0.314116798936209
-0.131769304200979	0.131769304200979	-0.31411714031892
-0.131769293868068	0.131769293868068	-0.314117141151258
-0.120154161010821	0.120154161010821	-0.31493087265379
-0.119609892107621	0.119609892107621	-0.314667856523218
-0.13414267415491	0.13414267415491	-0.313756632098917
-0.134158027738964	0.134158027738964	-0.313450000435976
-0.142839139751208	0.142839139751208	-0.313212162646557
-0.14283969300691	0.142839693006909	-0.313212147489926
-0.14283963251701	0.14283963251701	-0.313212151969334
-0.135197790021078	0.135197790021078	-0.313730154636028
-0.135535265247804	0.135535265247804	-0.3146458932353
-0.135536392488436	0.135536392488436	-0.314645890326802
-0.156031104897293	0.156031104897293	-0.313558782674434
