id,Lactate..1
3049_G4_23,4.532787
3049_G4_24,3.9895195
3049_G4_25,1.314047
3049_G4_26,0.2162895
3049_G4_27,0.2083925
3049_G4_28,1.1641555
3049_G4_29,-1.815452
3049_G4_30,0.6686405
3049_G4_31,0.5787445
3049_G4_32,-0.711296
3049_G4_33,-0.9400185
3049_G4_34,1.054104
3049_G4_35,0.2605705
3049_G4_36,-2.4745575
3049_G4_37,-0.42307
3049_G4_38,-0.850817
3049_G4_39,1.682962
3049_G4_40,-0.57887
3049_G4_41,0.677724
3049_G4_42,0.990732
3049_G4_43,-1.517002
3049_G4_44,-1.4734965
3049_G4_45,-2.4570495
3049_G4_46,-0.6611695
3049_G4_47,0.314805
3049_G4_48,2.687213
3049_G4_49,-0.5226325
3049_G4_50,1.5147065
3049_G4_51,-1.233864
3049_G4_52,-2.9778375
3049_G4_53,-3.6203065
3049_G4_54,3.8504625
3049_G4_55,2.74214
3049_G4_56,1.1201385
3049_G4_57,-3.2636815
3049_G4_58,-1.103759
3049_G4_59,-1.684318
3049_G4_60,1.4323095
3049_G4_61,-0.427412
3049_G4_62,0.4997665
3049_G4_63,0.084024
3049_G4_64,-1.0945985
3049_G4_65,-1.42157
3049_G4_67,-0.2727655
3049_G4_68,-2.307602
3049_G4_69,-2.410272
3049_G4_70,-1.0578015
3049_G4_71,-1.280962
3049_G4_72,-3.0592985
3049_G4_73,1.263707
3049_G4_74,-4.5491125
3049_G4_76,-0.73541
3049_G4_77,0.9691
3049_G4_78,1.131035
3049_G4_79,1.2409535
3049_G4_80,-0.486795
3049_G4_81,-0.7987345
3049_G4_83,-2.465977
3049_G4_84,-4.009348
3049_G4_85,-3.108177
3049_G4_87,1.031525
3049_G4_88,-1.64297
3049_G4_89,-1.077222
3049_G4_90,-0.647981
3049_G4_91,-2.2701825
3049_G4_92,-2.3398145
3049_G4_93,1.1546935
3049_G4_94,-2.7612805
3049_G4_95,-0.6749965
3049_G4_96,-1.0511775
3049_G5_01,2.007927
3049_G5_02,4.722995
3049_G5_03,-0.26487
3049_G5_04,1.5758545
3049_G5_05,0.3465255
3049_G5_06,-2.4121665
3049_G5_07,2.836362
3049_G5_08,-1.1007635
3049_G5_09,6.795394
3049_G5_10,2.930955
3049_G5_11,0.3528705
3049_G5_12,0.4543155
3049_G5_13,0.779202
3049_G5_14,-2.215741
3049_G5_15,0.665967
3049_G5_16,0.218164
3049_G5_17,1.2107145
3049_G5_18,-0.426492
3049_G5_19,1.8030045
3049_G5_20,2.5102365
3049_G5_21,-3.658866
3049_G5_22,0.2133685
3049_G5_23,2.4621765
3049_G5_24,0.7519945
3049_G5_26,0.5093445
3049_G5_27,1.0294215
3049_G5_28,1.1322795
3049_G5_29,-1.69343
3049_G5_30,-2.012512
3049_G5_31,0.882775
3049_G5_32,1.0361765
3049_G5_33,5.757318
3049_G5_34,3.6298855
3049_G5_35,0.389579
3049_G5_36,-0.6418135
3049_G5_39,-1.36364
3049_G5_40,-0.276596
3049_G5_41,4.3385835
3049_G5_42,0.2384205
3049_G5_43,-2.7597185
3049_G5_44,0.4676465
3049_G5_45,-2.23753
3049_G5_46,0.4944965
3049_G5_47,-3.562393
3049_G5_48,1.9321705
3049_G5_49,3.985405
3049_G5_50,4.4720295
3049_G5_51,-1.244763
3049_G5_52,-1.494505
3049_G5_53,-1.077344
3049_G5_54,0.1209795
3049_G5_55,-5.192402
3049_G5_56,-0.6387295
3049_G5_57,1.1803805
3049_G5_58,-1.47283
3049_G5_59,-1.40289
3049_G5_60,0.4676025
3049_G5_61,-4.102478
3049_G5_62,-2.6232745
3049_G5_63,-0.822613
3049_G5_64,-2.0151295
3049_G5_65,-0.178138
3049_G5_66,2.1594385
3049_G5_68,-1.318344
3049_G5_69,-1.5763375
3049_G5_70,-0.3257245
3049_G5_71,-2.302611
3049_G5_72,-4.033858
3049_G5_73,7.5550155
3049_G5_74,1.725191
3049_G5_75,-2.5856085
3049_G5_76,1.808669
3049_G5_77,1.501297
3049_G5_78,-1.254604
3049_G5_79,0.169374
3049_G5_80,-2.800496
3049_G5_81,1.3940835
3049_G5_82,-1.811176
3049_G5_83,1.7405955
3049_G5_84,-2.9232475
3049_G5_85,-0.163739
3049_G5_86,-3.1864195
3049_G5_87,-1.3384445
3049_G5_90,0.30489
3049_G5_91,0.7298435
3049_G5_92,-0.0614905
3049_G5_96,-4.639115
3049_R1_01,-3.006532
3049_R1_02,4.092943
3049_R1_03,0.219417
3049_R1_04,1.0914655
3049_R1_05,0.1336335
3049_R1_06,-0.074416
3049_R1_07,-2.301446
3049_R1_09,3.3207255
3049_R1_10,1.4524625
3049_R1_11,-1.488653
3049_R1_12,1.209969
3049_R1_13,0.4531205
3049_R1_14,-0.8269925
3049_R1_15,1.429294
3049_R1_16,0.15707
3049_R1_17,1.615301
3049_R1_18,1.3205345
3049_R1_19,-0.043397
3049_R1_20,-4.96082
3049_R1_21,-2.447215
3049_R1_22,-3.6155395
3049_R1_23,-1.461642
3049_R1_24,1.3355185
3049_R1_25,-1.4102725
3049_R1_26,3.760345
3049_R1_27,4.538547
3049_R1_28,-2.857175
3049_R1_29,-2.699
3049_R1_30,1.4371825
3049_R1_31,-1.9504845
3049_R1_32,1.4295495
3049_R1_33,1.796854
3049_R1_34,0.2400235
3049_R1_35,-0.51084
3049_R1_36,-2.268787
3049_R1_37,-2.6373765
3049_R1_38,-1.9017635
3049_R1_40,-5.3340725
3049_R1_42,0.564511
3049_R1_43,-0.4676885
3049_R1_44,3.1990755
3049_R1_45,0.249826
3049_R1_46,-1.5138015
3049_R1_48,-1.1486035
3049_R1_49,1.224076
3049_R1_50,-2.868069
3049_R1_51,0.63409
3049_R1_52,-0.86852
3049_R1_53,-3.901985
3049_R1_54,-3.960174
3049_R1_55,-0.8269245
3049_R1_56,0.3524445
3049_R1_57,1.791505
3049_R1_58,-0.7529775
3049_R1_59,-4.0800975
3049_R1_60,-3.2244345
3049_R1_61,-1.1112225
3049_R1_63,-5.0005005
3049_R1_64,-1.7559035
3049_R1_65,2.5111425
3049_R1_66,2.954377
3049_R1_67,0.881166
3049_R1_68,-0.101151
3049_R1_69,-2.056784
3049_R1_70,-4.019672
3049_R1_71,-2.274847
3049_R1_72,-0.287765
3049_R1_73,3.297931
3049_R1_74,-1.14822
3049_R1_75,3.8597155
3049_R1_76,-0.16157
3049_R1_77,-0.625903
3049_R1_78,0.467101
3049_R1_79,2.3335415
3049_R1_81,-3.6220265
3049_R1_82,-3.0019605
3049_R1_83,-2.333105
3049_R1_84,-1.51736
3049_R1_85,0.137101
3049_R1_86,-1.4297065
3049_R1_87,-2.0226045
3049_R1_88,-0.383949
3049_R1_89,-0.346893
3049_R1_90,0.8913695
3049_R1_91,0.266904
3049_R1_92,-0.061168
3049_R1_93,1.593175
3049_R1_94,3.238451
3049_R1_96,-0.851021
3049_R2_01,0.424173
3049_R2_02,0.168106
3049_R2_03,2.1211365
3049_R2_04,-2.912966
3049_R2_05,1.4205085
3049_R2_06,-1.748451
3049_R2_07,-0.927511
3049_R2_08,3.683843
3049_R2_10,0.16292
3049_R2_11,-0.0323405
3049_R2_12,1.2177995
3049_R2_13,4.5018915
3049_R2_14,-0.257439
3049_R2_15,-0.680442
3049_R2_16,1.4422925
3049_R2_17,-0.102058
3049_R2_18,-1.4850685
3049_R2_19,-0.988093
3049_R2_20,-0.8068305
3049_R2_21,-1.203756
3049_R2_22,0.6625825
3049_R2_24,4.509745
3049_R2_25,2.603555
3049_R2_26,-0.80161
3049_R2_27,-1.219942
3049_R2_28,1.2971795
3049_R2_29,1.854395
3049_R2_30,-0.785432
3049_R2_31,0.6480945
3049_R2_32,0.775947
3049_R2_33,-0.3179375
3049_R2_34,-2.8684335
3049_R2_35,1.6354805
3049_R2_36,0.9565325
3049_R2_37,-2.0780665
3049_R2_38,-0.020544
3049_R2_39,-1.1867425
3049_R2_40,-0.459504
3049_R2_41,4.92154
3049_R2_42,-1.8138505
3049_R2_43,0.6979595
3049_R2_44,-2.808179
3049_R2_45,-0.7639175
3049_R2_46,-0.4162075
3049_R2_47,2.0629075
3049_R2_48,2.3916705
3049_R2_49,0.572148
3049_R2_50,1.688581
3049_R2_51,-1.8737285
3049_R2_52,0.924568
3049_R2_53,-4.270306
3049_R2_54,-1.6367325
3049_R2_55,1.5425605
3049_R2_56,2.789231
3049_R2_57,3.3962855
3049_R2_58,-1.1386
3049_R2_60,-0.7059885
3049_R2_61,-4.4508505
3049_R2_62,-2.678846
3049_R2_63,2.8530985
3049_R2_64,-1.0274645
3049_R2_65,-2.211133
3049_R2_66,-4.8190985
3049_R2_67,-2.783562
3049_R2_69,-1.211106
3049_R2_70,-1.1919765
3049_R2_71,-0.39186
3049_R2_72,-4.210362
3049_R2_73,2.035122
3049_R2_74,-1.3796585
3049_R2_75,0.727778
3049_R2_76,-1.2857875
3049_R2_77,1.1892455
3049_R2_78,-0.1058495
3049_R2_79,2.13287
3049_R2_80,-3.0637255
3049_R2_81,2.217034
3049_R2_82,-1.6717725
3049_R2_83,-3.1007495
3049_R2_84,-2.895433
3049_R2_85,-3.583191
3049_R2_86,0.156934
3049_R2_87,-0.0128995
3049_R2_88,-2.0981915
3049_R2_89,0.725667
3049_R2_90,-1.741206
3049_R2_91,-0.831437
3049_R2_93,-1.569613
3049_R2_95,-0.5318165
3049_R2_96,-1.3125635
3049_R3_01,-0.7706415
3049_R3_02,3.089459
3049_R3_03,1.111261
3049_R3_04,4.218672
3049_R3_05,1.609174
3049_R3_06,0.035694
3049_R3_07,1.0385175
3049_R3_08,-0.7789995
3049_R3_09,2.873325
3049_R3_10,-0.054899
3049_R3_11,0.901165
3049_R3_12,3.099846
3049_R3_13,-1.5498415
3049_R3_14,-0.564827
3049_R3_15,-2.165713
3049_R3_16,-0.639748
3049_R3_17,4.5017085
3049_R3_18,1.3467745
3049_R3_19,2.4149005
3049_R3_20,-3.0023355
3049_R3_21,0.069232
3049_R3_22,-2.452338
3049_R3_23,0.4010695
3049_R3_24,-2.0974465
3049_R3_25,3.070228
3049_R3_26,3.786656
3049_R3_27,-1.2752125
3049_R3_28,-0.8871215
3049_R3_29,-0.529905
3049_R3_30,-4.788468
3049_R3_31,-1.1518025
3049_R3_32,2.08522
3049_R3_33,2.8245285
3049_R3_34,4.7199635
3049_R3_35,-0.885081
3049_R3_36,0.773362
3049_R3_37,-0.633306
3049_R3_38,-2.666925
3049_R3_39,-2.5990915
3049_R3_40,-0.400851
3049_R3_41,1.016656
3049_R3_42,3.545745
3049_R3_43,-0.532944
3049_R3_44,-3.602182
3049_R3_46,-1.712254
3049_R3_47,-1.720168
3049_R3_48,-3.3542605
3049_R3_49,5.237804
3049_R3_50,-1.691083
3049_R3_51,2.134742
3049_R3_52,-0.8233185
3049_R3_53,-0.5993435
3049_R3_54,-3.1811525
3049_R3_55,2.3583985
3049_R3_56,-3.211882
3049_R3_57,0.3068635
3049_R3_58,2.7326575
3049_R3_59,-1.704354
3049_R3_60,0.7983855
3049_R3_61,0.937464
3049_R3_62,-4.311783
3049_R3_63,-0.58624
3049_R3_64,1.7126865
3049_R3_65,-1.076999
3049_R3_66,-0.3367545
3049_R3_67,-2.06869
3049_R3_68,-0.175964
3049_R3_69,-3.62448
3049_R3_70,-2.3936685
3049_R3_71,-1.445233
3049_R3_72,-3.016686
3049_R3_73,0.8539155
3049_R3_74,-1.864755
3049_R3_76,-4.093518
3049_R3_77,-0.166703
3049_R3_78,4.2214885
3049_R3_79,-2.2048575
3049_R3_80,0.5037995
3049_R3_81,1.1369875
3049_R3_82,-3.226071
3049_R3_83,-1.2728865
3049_R3_84,4.7398785
3049_R3_85,-2.3730935
3049_R3_86,1.0407995
3049_R3_87,-2.08921
3049_R3_88,-2.4932985
3049_R3_89,-0.380889
3049_R3_90,1.6830745
3049_R3_91,-1.218696
3049_R3_92,-0.3137085
3049_R3_93,-1.7963635
3049_R3_94,-0.724002
3049_R3_95,-1.2622555
3049_R3_96,-2.151468
3049_R4_02,0.00332350000000001
3049_R4_03,0.683789
3049_R4_04,0.221988
3049_R4_05,3.2826875
3049_R4_06,3.158271
3049_R4_07,3.572355
3049_R4_08,2.4766935
3049_R4_09,2.180565
3049_R4_10,-2.5323175
3049_R4_11,0.7258385
3049_R4_12,-1.1660445
3049_R4_13,0.2768175
3049_R4_14,2.1591915
3049_R4_15,-0.8332
3049_R4_16,0.4270905
3049_R4_17,-3.25961
3049_R4_18,-0.9682845
3049_R4_19,3.057768
3049_R4_20,-3.154491
3049_R4_21,-1.1271145
3049_R4_22,0.150744
3049_R4_23,2.4801155
3049_R4_24,2.338277
3049_R4_25,1.39832
3049_R4_26,3.0953005
3049_R4_27,0.1971565
3049_R4_28,-2.7630105
3049_R4_29,0.966987
3049_R4_30,-1.228177
3049_R4_31,1.459082
3049_R4_32,5.512408
3049_R4_33,4.1982975
3049_R4_34,2.8618345
3049_R4_35,-2.425646
3049_R4_36,-1.5804455
3049_R4_37,-0.1274345
3049_R4_38,-0.2809075
3049_R4_39,-1.686436
3049_R4_40,-1.7389595
3049_R4_41,-0.5489755
3049_R4_42,-1.8483725
3049_R4_43,1.339856
3049_R4_44,-2.2827165
3049_R4_45,-1.055787
3049_R4_46,-0.128953
3049_R4_47,-0.687219
3049_R4_48,2.662142
3049_R4_49,4.6393055
3049_R4_50,-2.171791
3049_R4_51,0.443405
3049_R4_52,-1.8269645
3049_R4_53,0.500465
3049_R4_54,-0.8471295
3049_R4_55,-1.3568125
3049_R4_56,-1.422783
3049_R4_57,3.792796
3049_R4_58,1.063131
3049_R4_59,1.5341135
3049_R4_60,0.0173465000000002
3049_R4_61,1.896931
3049_R4_62,0.1361295
3049_R4_63,-1.0841285
3049_R4_64,-1.2016915
3049_R4_65,-2.7002115
3049_R4_66,-1.2957665
3049_R4_67,-0.5096085
3049_R4_68,-0.9409885
3049_R4_69,-0.2197525
3049_R4_70,-0.7392005
3049_R4_71,1.010229
3049_R4_73,3.273766
3049_R4_74,-1.3592955
3049_R4_75,-1.1298845
3049_R4_76,1.9239115
3049_R4_77,-3.0160455
3049_R4_78,-3.8078385
3049_R4_79,-3.028186
3049_R4_80,-1.952649
3049_R4_81,0.1674385
3049_R4_82,-1.88191
3049_R4_83,-1.027487
3049_R4_84,0.107823
3049_R4_85,-1.4187645
3049_R4_86,-2.0166005
3049_R4_87,-0.3294165
3049_R4_88,-1.0708445
3049_R4_89,-1.919144
3049_R4_90,1.649706
3049_R4_91,-2.410536
3049_R4_92,-1.391496
3049_R4_93,1.1232265
3049_R4_94,-3.643203
3049_R4_95,-0.812183
3049_R4_96,-2.413888
3049_R5_01,4.1502175
3049_R5_03,0.9045765
3049_R5_04,2.074503
3049_R5_05,-1.2040655
3049_R5_06,-1.0141045
3049_R5_07,3.8769235
3049_R5_08,1.786213
3049_R5_09,-1.909574
3049_R5_10,0.430154
3049_R5_11,-0.5828065
3049_R5_12,-0.119622
3049_R5_13,-1.202379
3049_R5_14,-1.6509805
3049_R5_15,-1.1837455
3049_R5_16,1.0279635
3049_R5_17,5.3366255
3049_R5_18,-2.8623135
3049_R5_19,-0.694046
3049_R5_20,0.0787195
3049_R5_21,-2.716129
3049_R5_22,-1.507618
3049_R5_23,0.8033075
3049_R5_24,-2.4439025
3049_R5_25,3.600687
3049_R5_26,4.177516
3049_R5_27,-2.1100835
3049_R5_28,-0.3639245
3049_R5_29,-3.7018935
3049_R5_30,0.244991
3049_R5_31,-2.7785165
3049_R5_32,-0.6095465
3049_R5_33,2.5500305
3049_R5_34,0.3939805
3049_R5_35,1.774758
3049_R5_37,0.49846
3049_R5_38,-2.7509765
3049_R5_39,-2.1535545
3049_R5_41,3.5970785
3049_R5_42,-1.5053165
3049_R5_43,-3.0733525
3049_R5_44,-1.4639005
3049_R5_45,-0.3070465
3049_R5_46,1.5513455
3049_R5_47,-0.4340005
3049_R5_48,-1.329771
3049_R5_49,2.2788705
3049_R5_50,2.4998695
3049_R5_51,-1.77921
3049_R5_52,-3.5603935
3049_R5_53,-3.367874
3049_R5_54,2.5577945
3049_R5_55,-0.000130000000000019
3049_R5_56,-2.3548125
3049_R5_57,8.2168505
3049_R5_58,0.7248885
3049_R5_59,-0.436832
3049_R5_60,-0.8054625
3049_R5_61,1.3856975
3049_R5_62,-1.4907925
3049_R5_64,-1.994982
3049_R5_65,0.81612
3049_R5_66,2.391737
3049_R5_67,-0.5668995
3049_R5_68,-0.767435
3049_R5_69,-4.6880645
3049_R5_70,-1.2686145
3049_R5_71,-1.4645995
3049_R5_72,-1.049925
3049_R5_73,-0.00447150000000002
3049_R5_74,1.589009
3049_R5_75,0.814354
3049_R5_76,-1.4527995
3049_R5_77,-0.866075
3049_R5_78,2.9809975
3049_R5_79,-6.0818
3049_R5_80,-2.6494085
3049_R5_81,-2.1705335
3049_R5_82,-0.0531225
3049_R5_83,-0.7871645
3049_R5_84,-1.6895665
3049_R5_85,-1.1411635
3049_R5_86,-0.5667805
3049_R5_87,-3.454377
3049_R5_88,-0.5452385
3049_R5_89,-2.7015215
3049_R5_90,-3.3939785
3049_R5_91,1.3788205
3049_R5_92,-1.9435245
3049_R5_93,-1.087056
3049_R5_94,0.1871175
3049_R5_95,-1.019844
3049_R5_96,-0.3433755
