id,Lactate..1
3001_R3_35,-0.202432
3001_R3_37,-1.3268465
3001_R3_39,3.5820645
3001_R3_43,-2.7677235
3001_R3_44,-3.3102935
3001_R3_45,-2.911346
3001_R3_46,-5.1305515
3001_R3_47,0.5706255
3001_R3_48,-4.3303425
3001_R3_50,-3.7467625
3001_R3_52,-1.246088
3001_R3_55,-0.624527
3001_R3_57,-3.051208
3001_R3_58,-1.313026
3001_R3_59,0.9432745
3001_R3_63,-3.855339
3001_R3_64,-0.8595875
3001_R3_65,-2.0547985
3001_R3_66,-1.8345595
3001_R3_67,0.4010525
3001_R3_69,0.148294
3001_R3_70,-1.138683
3001_R3_71,-0.648028
3001_R3_72,-2.5893635
3001_R3_73,-1.783164
3001_R3_74,-3.761274
3001_R3_75,-0.7585915
3001_R3_76,0.8680905
3001_R3_78,-3.2872675
3001_R3_79,-0.65672
3001_R3_80,-3.3455415
3001_R3_81,-1.737406
3001_R3_82,3.8622295
3001_R3_83,-0.8978195
3001_R3_84,-1.8741985
3001_R3_85,-4.789969
3001_R3_86,1.4561855
3001_R3_87,0.523807
3001_R3_89,-0.960924
3001_R3_90,-4.3339915
3001_R3_91,-0.706184
3001_R3_93,-1.8448115
3001_R3_94,-4.166916
3001_R3_95,-4.88667
3001_R3_96,-2.286777
3001_R4_01,1.6072865
3001_R4_05,-1.181414
3001_R4_06,0.15496
3001_R4_11,1.824471
3001_R4_12,0.563559
3001_R4_15,-2.9915985
3001_R4_16,0.480261
3001_R4_17,-0.711092
3001_R4_22,-0.558415
3001_R4_24,-1.000829
3001_R4_28,0.0413095
3001_R4_32,0.922332
3001_R4_33,-0.504162
3001_R4_35,-2.3468575
3001_R4_37,1.0849455
3001_R4_38,3.218032
3001_R4_40,-3.103888
3001_R4_41,0.069254
3001_R4_42,0.335772
3001_R4_43,2.67305
3001_R4_44,-0.654212
3001_R4_46,-5.065271
3001_R4_50,-0.2914125
3001_R4_51,-0.2241415
3001_R4_54,-0.1614365
3001_R4_57,2.0451725
3001_R4_59,-1.812169
3001_R4_61,-0.9793595
3001_R4_63,0.9956
3001_R4_65,-1.714023
3001_R4_69,-1.9890295
3001_R4_70,-1.4879765
3001_R4_71,-2.6803575
3001_R4_72,0.00614799999999993
3001_R4_73,-3.244909
3001_R4_74,-0.464989
3001_R4_77,-2.145106
3001_R4_78,1.663911
3001_R4_80,-6.1149665
3001_R4_82,-0.3929435
3001_R4_85,-2.318216
3001_R4_86,-4.464249
3001_R4_87,-3.6869575
3001_R4_90,-2.344954
3001_R4_93,-0.302767
3001_R4_94,0.1602915
3001_R5_02,-2.460814
3001_R5_03,-1.147394
3001_R5_04,-1.175033
3001_R5_08,-5.9184345
3001_R5_10,0.896696
3001_R5_15,-4.61297
3001_R5_16,-4.8499985
3001_R5_18,1.042445
3001_R5_19,0.383118
3001_R5_23,-0.3858945
3001_R5_28,2.572087
3001_R5_30,-2.5241595
3001_R5_31,-5.320183
3001_R5_35,3.4625755
3001_R5_36,-2.1525045
3001_R5_38,-4.041785
3001_R5_39,-1.05545
3001_R5_40,-2.0740465
3001_R5_41,1.016301
3001_R5_44,-1.1379115
3001_R5_45,0.2688025
3001_R5_46,4.0971
3001_R5_47,-0.1974365
3001_R5_49,1.3590375
3001_R5_50,-2.3019885
3001_R5_51,-4.494618
3001_R5_52,0.138363
3001_R5_53,-3.514364
3001_R5_54,2.0058225
3001_R5_55,-3.0990495
3001_R5_57,-2.450209
3001_R5_58,-1.1359245
3001_R5_59,-5.207509
3001_R5_60,-0.501001
3001_R5_61,-5.1065875
3001_R5_62,-4.4260755
3001_R5_63,1.6166155
3001_R5_64,-2.3842355
3001_R5_65,-2.0206845
3001_R5_66,1.0573205
3001_R5_67,-3.3665295
3001_R5_68,3.2395485
3001_R5_70,0.618598
3001_R5_71,-0.6973285
3001_R5_72,-1.4783925
3001_R5_73,-4.4719825
3001_R5_74,0.9255015
3001_R5_75,0.254329
3001_R5_76,-4.281485
3001_R5_78,-0.1228715
3001_R5_79,-0.195266
3001_R5_80,-3.838776
3001_R5_82,0.760694
3001_R5_83,0.186231
3001_R5_84,-2.24345
3001_R5_85,1.4807575
3001_R5_86,-1.7582925
3001_R5_87,-0.148552
3001_R5_88,-3.4896885
3001_R5_92,-3.8308765
