PS	PH	EH	GYrad
5.73767489744374	6.86358615493979	9.77518966087458	5.68439991903578
5.16497618442172	6.0349738422161	5.70942638415912	6.9274988843398
6.85465549478636	6.46819079917516	6.67447745677284	6.47356511540636
6.92783741784451	6.27962107152631	5.65755796556526	6.9138462324355
6.34198948381427	5.69760825987634	5.47883355986057	5.22642909004271
5.6806900906988	6.06284915333104	7.28731887785315	6.22748250034553
6.2207273222333	6.82397998327536	6.61094962956061	8.69428756154259
5.28557202514521	6.35221676683659	7.50617103670597	8.0195089705666
6.18618964971663	5.89912173201796	6.46644077447134	5.64387024299614
6.09587652654945	5.85733472976468	5.62924055544991	6.82912345838421
5.42224386613859	5.929284467921	6.02750030931279	5.93344825360768
6.78801255848524	6.49039521311502	5.93564679580326	6.58047642710577
6.04770862512242	6.44176691723305	7.49519948345599	5.42974882753943
5.66045851898563	6.0483569900857	5.56390503339551	5.2110517934569
7.34269528349151	6.29456612205466	6.79979184936721	5.98612964387444
6.55056717130012	5.84700495753211	7.40527930793295	6.69982769261596
5.61416107481118	6.18059046463757	7.30809139078249	6.33668022531369
6.59893510838353	6.05728653210881	7.64891776132174	6.35530658312546
5.53602741730102	5.2257453313191	4.67106099725235	6.13434490934962
5.43352211716827	5.8328249504837	7.09788380396106	5.24333227105306
6.93507091377408	4.95097497781237	5.17777668156103	6.7230708965296
6.11940445416345	6.83071246604167	7.06747407192096	5.5383923670836
5.51839987849587	4.76006787168633	5.03995732197799	5.24139610173032
6.2199947226749	5.94966595442696	6.1713583734281	7.49128360511034
5.51075218959172	5.11383072287492	4.77479046610846	5.95625315658229
5.65132226578145	5.66496299022769	6.40264292199222	5.6465288827431
7.36158089775835	5.91165717171492	7.47105998623308	6.79218192390043
5.15473757027813	6.42575882600625	6.61127567809202	6.57684470002093
5.37123460085743	6.21518582981784	5.78206760337466	6.5320860184496
7.89364027104232	5.88163911734288	6.78405603286499	6.41385443294487
5.40117989000205	6.86249295021179	7.14277482058212	6.07215690686998
5.25063630715031	7.42893289806458	7.93018847722861	5.96874098211435
5.522565321621	6.21087449082412	6.19968881114587	6.44747677457408
5.37547738018629	6.0069334221031	5.78204120620999	5.95892267122123
7.39420059505882	5.30343798587297	5.59952144007339	5.93444839857682
6.13992552254261	5.94095287812584	6.04917371631762	5.05504388818363
6.87306446430304	7.37016040355372	6.84236468879467	5.0715518531269
6.01008421261002	6.32704558351837	6.96318409831659	8.44764181599463
5.90665796639658	5.88768467605551	6.69056675335957	5.86359242746007
6.1139014465531	5.40389301885949	5.49186491664404	5.46750525093258
6.2703751869885	5.64153100049128	6.20097735549894	6.51896433385421
5.69706318155482	6.58408937560762	6.43448919724187	5.87394987642134
5.79387648739358	6.35800491049085	7.09119832439748	6.75538848235953
5.48492374727369	5.9367336852055	5.41627830427051	7.6222478989007
5.741285774983	5.12484028190212	6.31401592060277	6.77023309766443
5.77374121220855	5.13363986290532	6.76131305990483	6.52705948630469
5.96613752568012	5.33275072734238	4.65159333530188	6.2391924331771
6.17174888445102	5.46209020882347	5.22167117525673	6.41693314803591
4.88918205904914	5.70550412402783	4.99507471342218	6.25563334521599
5.5856030210858	6.52433257609318	6.1178012069064	5.48506831630127
6.35700026305616	5.54187477588758	7.24823980725131	5.72065653223143
6.02497866132603	5.26515200765483	5.46864208840478	6.15471078561953
4.9346867395712	5.20163576117587	6.44865935774522	6.66326808086852
6.42968473784872	4.96249015931613	5.06677708964795	5.98523285979453
6.9858326926558	5.18135907775344	5.41688325981815	6.68372833170026
9.67149453990851	6.76285528014085	6.9295180838976	6.0037565562959
6.69494095813189	5.84091098324253	6.22309026562663	5.96716114660853
5.63154956387394	6.19484652250007	6.09867293744461	4.75714562758012
6.28027957976155	7.38676490254563	7.64577333408394	5.64399845842996
6.43898823811008	6.12130415096644	5.96257424189963	5.58172553026474
6.41434577860085	4.95524948741593	7.56818319620742	6.66922886627298
5.11287663060259	6.70379147233244	6.84796939145237	6.74641051593389
6.64714979086886	6.13466469143138	7.02685778594926	7.68101514782276
6.27702808320068	5.36959226692734	5.55364780392515	6.32919346379147
5.41458366069426	5.31337718740684	6.15107600494947	6.19267526508193
6.09762991521254	6.09469234289017	6.2751927228111	5.869896828025
6.54985331353364	5.23420150063938	7.18525654560398	5.37768639763297
6.13562527300831	4.79848576260518	5.10717139276877	6.95731203481849
7.88677999338465	4.97823894972908	5.68847498506621	6.94740858123981
4.96959563946347	5.91891811711729	6.83927035238895	7.02685988431646
6.22989055772911	6.1081398801628	6.06216278885806	5.73537145124315
5.0815249538972	5.98771015099806	6.37412376840769	6.28915060017519
6.09152428790759	6.52606772034621	8.02132044105355	5.14428893446389
5.5281082559566	6.87963059658385	5.80970626102955	6.4443237660907
5.48919445173093	6.34447055322384	6.44376395439193	6.8889822841359
5.48799590599227	5.56887705520875	5.462487797144	5.54415574655283
8.22514965291571	6.14587785252307	6.379540991886	6.0592302712427
5.11817676579511	6.2963981953731	6.15919231673158	7.30514327324738
6.40878220689877	5.13179674654488	5.55941544491366	5.36699023736408
5.1639776010137	5.7807602256343	5.97059024182339	7.48112080666173
5.49507021216503	6.21008471326256	6.08993686313135	5.46033647405262
6.07727101518239	5.69619114003666	6.31053420835534	4.87159007375808
6.95614201055321	5.47674085133519	5.96993665010334	6.63120543768753
5.24970651404569	6.77231985141255	6.5834068970149	4.98132703287116
6.32919755814879	6.65658336346543	5.79218488490851	6.25868485757522
6.33372449372599	5.79760738794164	7.79503769237315	7.94814015809581
6.24287976589188	6.47034379828236	5.22279861845447	6.37480926388874
6.0924814215476	6.71486548852039	6.55162523407021	6.61301890316359
6.42074763714019	6.11321210863837	5.87285615376017	7.50880910809009
6.96726370829518	7.08334019254889	8.15458677596595	5.13241237265018
6.04562620022257	7.19841798479733	6.6628718633597	6.27862569377786
6.55679614226704	6.7379199083673	6.51348923656266	6.3629060114463
4.87840719866485	6.09554562837807	5.54000180705037	7.53694462546971
6.70756578818143	5.10393111761569	6.02838991176747	4.99512031351667
6.88725790580114	5.51454250227705	7.15074620786063	5.00387522526319
7.71158195553411	5.25541056244952	6.80181299610104	7.16732787571551
5.37689996849956	5.57210082781478	6.80788486775087	6.28932665847257
6.61919414020601	6.61062007754729	8.35132742441513	5.45375824912986
7.34644846406054	6.46141515902797	5.41971622148974	5.3548602318541
5.70112701226648	6.11563353675424	6.3357951350075	5.06483559954748
7.33534892058668	6.61383477021221	6.20379857508239	4.93502027195994
5.53378730539153	5.22333126249829	6.47931260975779	6.1419922121864
6.01847916789819	5.22540267304731	6.32518723106937	6.00313719308074
5.53411458710971	6.39294182137721	6.19705906483545	5.77319339506764
5.72008772916146	5.42932469914505	5.73191342905611	6.98659580189212
6.0765138968879	6.1524101902874	6.35668846021837	6.79334930228054
6.01525976149367	6.52984194852362	5.38725442546589	6.53064371889898
6.24559679814605	5.34212862068338	6.96951974303376	6.09359805954534
6.47068558697691	4.98763667195028	4.88100077671723	4.7870529651618
6.47402414778885	5.34652720591096	6.07806835367417	5.63116740115393
5.83927616268576	6.00910065390808	6.64373801598078	5.18440012069802
5.31777606224797	5.20716954186473	4.89111850327031	6.95130679182984
6.37553082838771	7.63988928236819	5.54793697623071	5.24447808823311
7.54606786976056	5.71042812809292	6.288955486583	5.56427638327276
6.28155157984663	5.60400909380512	5.28813363335057	5.40802348926127
5.51219802674345	4.9060077064794	5.33227332568308	5.44740400563039
5.54710439864886	5.47966510206767	5.83240159953731	4.84062014871244
5.87269952616379	6.50725155672438	6.5871232673064	5.67715531940692
5.48081646860607	6.04084972364012	4.66443721488824	6.22449009395604
5.98719163163939	6.61477563361919	5.95783409106961	6.75071760498207
5.02099802058651	5.27095608111409	5.20912099018816	5.28869900111592
4.99792662208934	5.91452239941224	6.03407859730385	5.94810856374883
6.90092784158317	6.24838612159045	4.90222040198754	6.00145768257254
4.90193881852333	5.11409449940268	5.25567748827208	6.34360592461703
6.29159976372882	7.27972221586566	6.37169871674465	6.05450602439481
6.74473605546478	6.04531573464946	6.8661622365194	6.48788721229655
6.1988711031004	4.98650435416866	5.1574198327639	6.79679035014555
6.24290487984665	4.98018158244462	6.34066054127189	6.15873043185871
6.1260053009371	5.68287967516583	5.8969691630516	6.70040374596054
5.8066235670827	6.48792294109705	6.00600290727532	6.27834871128589
5.47126795230217	6.61034317312394	6.72534341198087	5.65949464786746
6.19901635500283	6.34955574758421	6.60396439683855	5.12073948173332
6.11598094433817	4.95342590766281	4.95384582180599	5.76287460469521
6.52970269959555	5.78487692250096	5.91532202234612	6.46246893211503
7.97664045994061	5.66945494689108	7.62040122181402	4.82004979946986
5.04762190352913	7.25494602659519	6.28325873628449	5.74788532929123
4.72017883386026	7.53044875464782	6.10374308946627	6.0286017069231
5.85324523276306	5.24174686932799	5.84500765550485	6.92126638648062
5.57615657252984	6.38374861627146	6.51847747677136	5.39033001610714
6.09081275591266	6.54605891741808	5.49973469030992	6.09645636635338
5.97895852538616	7.32973468970213	5.73830564151129	6.1817252409974
5.80454304719991	5.38877632741328	5.12947908368554	5.80030364896186
5.99962177295909	5.92474456084691	6.07409453896007	5.77904926933753
7.71285604329913	5.13586795864002	6.90298260276649	7.6489071743696
4.68808168785974	7.63547205905037	7.54370393171136	6.29276951826269
7.21232174262412	6.18349697612132	7.18829375558533	6.2820389088574
6.04781168208048	4.71831889222975	5.58157546496147	5.42387308528638
5.94176321277111	6.96803046446574	5.31698694663795	5.84265731233051
5.26257017273883	5.75801926768554	7.00881885906035	5.34232445066785
6.09457196161787	5.01982675115149	5.37136250855444	6.44461555569843
5.5877238804271	5.94464641911647	6.30356468904395	6.29443372337516
6.1195968816771	5.6961641190365	5.60411000983331	4.87905405426483
5.18174541455126	6.14910991634379	5.96257407722552	6.68556194214428
5.05471230519823	5.27619857986976	6.86239581398242	6.22373414511049
5.10501494083955	6.39652297504018	6.26982589069554	5.45309179638545
7.35084133248051	5.59158116394358	6.08945783862899	5.99917326125454
6.23420637818295	6.30758252287949	6.85842579845345	6.7210476919648
5.09047678888555	5.55587273518408	6.15091585740822	6.08589147182752
5.49831584163641	5.22882697289227	5.83130077519444	4.89045833020817
6.76975776371873	6.01060669611842	7.08651374940267	5.48780040959497
5.10783300688584	6.38552334644372	5.09312445955173	7.13180369663101
6.40969238547568	7.59590102743967	6.97199948465897	5.77277778860813
6.89891392546898	6.39207491339301	6.74457236725715	6.44756061289664
6.36918795927331	6.90287067879712	5.18254133824078	6.26268036192824
4.46868678853659	6.170900529242	5.54478506156558	7.4166180316697
6.39181799445576	5.28201127338708	5.14679784858891	5.9602480078843
5.64218971833733	7.14384668933704	6.16340574499834	5.25518083231772
4.51091768317173	5.66817048337069	6.12204224458378	5.66376734148655
5.2530193707152	5.46548732399564	6.2562473026016	6.00479875834603
5.55092141609261	9.51807246479565	7.7093288996747	6.50242352100219
6.46981860562596	5.60214355582293	4.99188119641923	6.64446689692341
5.84777522587122	5.96121757696888	5.64750670068937	6.18957489380011
4.96648703383705	5.05251807649539	5.06479689624208	6.06627129488002
7.20581393603847	5.79870167906724	8.22672028080975	5.51616237008823
6.54876915280632	6.1929086496728	7.58683328712221	7.06841039283737
4.91789453032145	4.77053365953718	5.6936581332185	5.89008770430289
6.36163544438213	6.3928120961032	7.77128897555383	6.85265074876236
7.23715236750166	5.74671438908662	5.8169429607171	6.39067606270128
5.86044252855785	6.05631626916754	6.90005152075418	5.73310777424065
6.23352286856508	6.48667697186891	7.39038040571878	6.18942958595519
5.26162884689	5.07049925951272	4.96210790853575	7.2217659680911
7.62560702209129	6.53734539603712	5.95679407677424	7.89010494281404
6.37754377993158	5.86953395622469	6.20640143577935	5.78483358829492
6.37430363649853	4.88469377748435	5.78219134811618	6.10298141258966
5.88618663273049	5.72333660096697	5.8207089753856	5.82795959661129
5.9016385622719	5.45879582300814	5.94655278052725	7.36550245639537
6.14513744977542	5.51745107473304	6.10911023792189	5.61912394367092
4.2873644736504	5.62501666343449	5.69077382662435	7.60577784923283
5.82796239519125	5.92378479471059	5.89619363879294	5.39542095789512
5.91770664703612	5.11799904866701	6.14733192865772	5.77024679745081
6.54537753342695	6.56856823111951	5.63148740501916	6.24193703716668
6.20085333549157	5.7246268454129	5.06049429640778	6.11379494626098
4.59960574994446	4.8442476034315	6.54855803760815	4.89014884175849
6.44176577889217	7.00735427009687	6.38347700609948	4.94467291832366
6.88896668032512	6.03093264530154	6.52727654369871	6.27367331161395
7.21273285268721	6.63618222942965	5.37935058822378	7.01106651533881
5.64925216495412	7.3978388326011	7.50300572947302	6.2450395884058
4.74512892940728	5.63535352340243	5.91613299395285	5.87311553479395
5.40678679649688	5.59810446882121	6.05808999720703	5.80698520972351
5.65307702981858	5.46504113847248	6.67854516778322	6.60038167985852
4.4903932218446	6.21648365051721	6.86498590464558	6.76201991516149
6.68722735990008	7.35234102258598	7.75274856523171	5.9774151874576
6.91309643091873	6.36019424879819	7.05872597133767	6.69218031653212
5.14131060599598	4.88859478547326	4.86336716370325	5.72849725860605
8.15187726691252	5.39477917334846	5.68913187562611	5.28023918265946
5.52610450983501	7.22533734266885	5.14807261974292	6.75725554243857
5.46240553972578	5.03054939549441	5.63445337760923	5.99598698313031
6.36359447629659	5.50909207062977	5.70976345125236	4.80500475376983
6.27073728675966	5.69095673697616	5.02134288949141	7.49008712574269
5.31489194428739	5.44083798316455	5.39358228975458	5.94256442211687
5.32783631798398	5.33454943123915	5.83396878719429	7.26215391526606
6.09193818726789	6.48663113962391	6.33201925102424	7.25971570510539
6.39323637761864	5.95017621761995	6.86263197742934	7.08492347907252
5.29394679747954	6.39222214803003	6.22404912610986	5.35492521962459
6.113229154962	5.43137612419152	5.06852724982328	5.87706650385124
6.16750025071629	6.60049935850758	6.28124808709843	6.26934785243268
6.36885666197319	6.23338656491018	6.1514276078102	5.6085960755962
6.11990255939199	5.82640379559251	4.97471806225208	5.29322623049569
6.39610914131836	5.84725403109072	5.91269774039683	6.47188692804525
4.95919962091438	7.76198091011406	8.69061095781592	6.29288573218761
6.46732914680827	6.83728643028242	6.15984945703293	6.18540845349428
6.64676266237272	5.74278972424629	5.4260444243354	5.3592787003184
5.85060873092768	6.21811519686195	6.97388116815898	6.77332200299047
6.02353564744669	5.74399344218903	6.44689415767743	6.8917602598401
5.34100587259184	5.93756439358609	5.95168536679428	6.32067792574583
4.78621713598961	5.29088532962761	5.7560869838774	6.30512102439988
6.98621548357722	6.26466156070165	6.02679017929202	5.97261127397895
5.79672598371882	6.39526894153503	5.51484058115321	6.47513085383602
5.58534294302034	6.58143420850526	7.18894588107996	6.47803656284998
6.00704653433077	6.08532143159446	7.51986976663931	5.82593491456439
5.69155843904632	7.66108125609956	7.37339823187721	6.40661488543123
9.45483030602459	6.59252900051402	10.1295689638464	5.84655726854338
6.93740833872965	5.98124667001699	7.01769474841571	6.53025874371527
6.93036622607779	6.13949818094211	5.94340144147891	7.98726800459921
7.46078412675137	6.4130312430184	5.76652238006305	7.40952755330147
6.47780399530694	6.90844884942521	6.03085042131394	6.09179808256114
6.2952010348292	5.2534133426428	5.57702977354372	6.14025687424707
6.91209505129266	6.17798208069973	5.35449577151457	5.721000203543
5.45155777726379	5.57155801305304	5.84851047733153	7.00414737384872
5.32787650987784	6.64586813880176	5.95034532500393	6.13865158215125
7.76942382972904	5.21656118453613	4.79045905553189	6.51122206530133
5.1486876460839	7.54669290793974	6.68663789624676	7.23140966649449
6.46078657690745	6.99382999688486	5.98761329804941	6.27865533231959
6.52048801996148	6.6626773646852	6.8904037992304	6.0453320530442
4.8123213528962	5.78881406321907	6.82331363649622	6.31619246279561
6.13915895247915	6.6883031482599	8.88409590444625	5.29403803673143
5.20876987575189	5.89197550036317	6.38407552940526	5.50932342666769
5.51389386681064	6.67956803808363	5.78824443161341	4.97005570522023
5.68319800801488	6.34357598551034	7.44428551759567	5.45179361527126
7.00137076399559	5.41193456961716	5.47496200534008	5.66019074791753
4.69724922064893	7.0400717995801	6.0253439831921	6.23954442549363
6.1729474692661	5.65316610597207	6.5286308178072	5.66825627981412
4.9038470754086	5.91133153129889	6.74125331722965	5.95736443409652
6.70225247794258	5.9811422097026	7.53095974713379	5.7624243157112
5.9721633482055	7.16846779902059	6.92793294548912	6.87662228517352
5.51198658670276	6.96409708975762	6.87597993095233	6.61051378179645
6.45649801792878	6.06247225217225	7.13038569211381	6.59117503050573
5.59577437054538	8.52569146868992	5.59101676896358	6.4682626343439
6.13672106654561	6.37541041033161	6.68727551207926	6.3325690874942
7.40025625907796	5.77594283147825	5.4225500537693	6.83384681274421
5.77611656867777	5.28903396019743	4.98723754195429	4.83607910759681
5.78189147453466	5.19139904071372	6.0154216689014	5.17477761543523
7.00440652477524	6.29380811965316	6.182826536122	6.54176076354254
5.92877714333265	5.98978709314417	6.14150074918665	5.72774652354304
5.39292026048208	5.75927609322793	6.70723282758164	7.08740899327821
5.69116231675399	6.77281982095747	6.19345446333622	5.28126524058427
6.81082566825231	5.07047789537916	5.0450989665295	6.85377205524492
5.32367845612263	5.96890255209767	5.52158216520624	7.66720870786678
6.12251098203989	5.80770174237914	6.9348732053864	6.15646922837636
7.86950651465789	7.39513413671124	6.27254529728586	6.17314622111646
5.79034540003764	5.74279692234716	5.09945183026961	5.91816430120929
5.15206236748529	5.521009509977	5.99937681772161	6.73877395449397
5.09326269443361	5.81495109876133	5.8073821017633	6.74137002523317
8.24105715723385	5.26362198603037	5.03597313351523	6.13339483217669
5.68580231274583	5.78156685981937	5.20957666306236	6.57385559044556
5.57863963597439	5.3026281538676	5.503998781314	7.60017982242306
6.60823971687461	6.23131351229902	5.9238252344887	4.91218262523143
5.02448149427218	6.45271667887807	5.19756583158094	5.73531150675159
5.70841646593532	6.23754314032344	5.51593236515925	6.60700267694062
6.25079592812379	5.47557384555313	5.12026508017205	5.16367276180945
5.68759494773165	6.22550775038171	6.16122963280586	5.69516148019464
5.84586334660095	5.38100353017943	5.49235092364722	5.51393564679761
7.04648424056916	5.51806959101192	6.3182860558888	5.72429332471323
6.34619586516779	6.32377320046402	5.50238198230905	5.7840749689641
5.87190119958894	5.78436561737592	6.06522030485989	5.42785133580434
6.72559968771169	6.10881947937948	7.73689291534682	5.24898355838714
4.93140824977974	6.59962505560363	6.19884715665846	6.86725991057209
6.6408543065366	5.45441299020517	6.24021495866583	6.4732951302573
5.33898938489634	6.81974790443924	5.54670987593844	5.73483392816107
5.57064751577075	7.86795754649715	6.07291673099594	7.65842863825941
5.54345746506226	7.05215577305876	6.23225706792368	6.9061132453378
5.70325641497469	6.04625657530226	6.63737438432531	5.14811410586411
6.63257975208371	5.73500144414693	6.58139294834928	7.20957147264905
5.25663521685096	7.97342326162298	7.22250739683078	6.75577901760726
6.31922999562603	6.70774717861578	5.48809283316079	5.47449940128745
5.01480262907069	5.85078252091009	5.4519701708402	5.76978847334893
5.64200691721458	6.92329550358421	5.82982142506055	6.64292875621119
5.97206955651149	6.29951571899246	5.61135777112532	6.46212491982407
5.90226785381394	7.05499579816104	5.91252161805833	5.30389332706839
5.37865711927704	5.22007998830596	6.11133495482163	7.18340727645714
6.62022990305679	6.82437462641316	5.32341617275423	5.33001117597158
6.76659128291946	6.64245359974573	7.549766485172	6.55155320812293
5.10312292840319	5.5793144125177	5.66152795048115	6.17847409592685
6.1020569799985	5.39526517645309	5.69537898836774	6.10226197720428
5.96504207764131	5.50712745281407	6.05235788439404	6.66339414061612
5.72879264822176	5.74991474439618	5.98633844344834	5.08432853218255
5.42214081434051	6.39685370396866	6.7264395937446	5.38668810740546
8.76220804637222	5.90320862049048	6.52289666424369	7.10137151376269
6.91601464216616	6.30870505610617	5.78707228057767	6.19414406568883
4.80532914526698	6.82501924744993	5.71768098889907	7.39991818799418
5.87651315814258	7.12742173839681	5.88641644220737	5.63465588324524
5.64325327488471	8.07916510367578	6.82509820872792	6.07923023512668
6.40812657228265	8.1210798806546	6.66546866627392	6.07199502055766
5.19085005588415	6.76384143579299	5.79127484142841	6.47431795364003
5.62105158983742	5.90969877331688	6.22113626026551	6.50029076436839
6.76544817706197	5.71522828537266	5.67691386374777	5.86353109767966
5.96894131325596	7.19172222588123	6.57141480259381	5.08660227104861
6.30570522945941	6.22546037117289	6.84488612523733	8.09170036997863
5.97837765805943	6.40222965997102	5.08422636962677	7.69530040723931
5.03871142351446	6.15832994547811	6.52970828505806	6.77009540112632
6.6858147545163	5.8205617227187	6.71383716758093	7.91465992221481
6.28437313400804	7.35266561295243	7.05027243385509	6.02301123111512
6.13979830162371	5.58444995389319	5.26610672784749	6.35602955818291
5.41423199188413	8.41109641396385	9.90291740887219	6.33273716720727
6.76804159966884	6.68327448307865	6.41232004426249	6.6838292187159
8.06033638449832	6.05313994680851	6.94463679161415	5.48872849596075
5.45543004873251	5.34364084884071	5.53808729620245	6.35501919350167
5.22618287473302	5.08194398323871	7.6812252867484	5.6764793547122
5.69481521553154	5.98011031026532	5.61462397568351	6.28147089657554
4.76789061943675	5.76824507502667	7.54845033648735	6.16419519810571
5.86470456526609	5.60972436279439	6.23529987776705	5.58745288829129
6.51631599794369	5.60405001582088	6.16801576414074	6.51819884449674
4.90244225243018	5.68999618684852	7.1162378945383	6.25049224529172
5.44818102838293	6.78845808744601	7.26024824056443	6.17671181103069
5.27511907855077	6.24989987531103	7.20013949742282	7.17821183759481
7.89325650707115	6.87919220449192	5.21271381556874	7.11187871113944
5.67378682239594	6.06721987188195	5.04743391900963	5.06806337602935
6.38165167181416	6.07859371326335	5.50432194932999	6.72308829110596
6.65337249125279	6.000134026168	6.03252049030615	7.02536229395659
7.14403092604863	6.28192095187486	5.43717860207571	5.91592454344744
5.63031513144466	6.08653709226713	6.18686430720146	5.41788084454783
6.77032504926464	5.28296510189917	5.3497525259119	4.15673750777899
6.86616964096446	6.38119775875653	7.57719017825963	6.40133811235584
5.56921589441255	6.32607343238571	6.53695623027167	5.70398224145749
6.00550741156949	5.98552654836841	5.90233831432915	7.1680748087582
6.99952989284355	6.42129869575752	6.07530637319321	6.16355096010451
6.8906314538817	7.18653370260198	5.42944973679246	5.99570173953634
7.98190704880914	7.65043580949817	6.46990877748037	4.67675434851708
6.87187796717362	6.19078815162046	6.21308287816368	7.10772702592833
5.68484381916177	5.47132926361234	5.69063410826394	6.25777890255775
5.53472001474843	6.04832198568907	5.32793072805821	5.35983895187726
6.29226526717986	5.00358913085248	5.2275424200959	5.7093648012727
6.01024364993428	5.54272448763015	5.51696111267741	5.69780483794059
5.55196800462541	6.49987020185928	6.80279272137637	5.57363513065059
5.35833561665714	5.54708478851188	5.86264609034835	7.22952598307702
5.40313993123088	5.69115584420306	6.02553480340309	7.02221171772676
5.20680921932898	5.76980715488799	6.14127662084546	6.52638590072459
7.09576909425243	4.64330008282609	5.43229971202166	6.82532896287289
7.39986159697739	7.73716138409815	6.04597583479179	5.64174716336451
5.20346014543262	7.61507184343717	6.95226058465791	6.54906986275446
6.26184665785045	5.16888765650498	5.54639091522015	5.35422101050717
6.4284749965484	6.18606037694803	8.22298146957782	5.03833303093404
5.73294710295906	8.21616738759157	8.27820463324134	5.39634087714391
5.82743801370561	5.13260544905105	5.99851370533269	6.16802893645538
5.61781017576191	6.10838246365884	5.74636057440359	5.39953756160158
6.17809784659852	6.29074711908073	7.06997228821985	6.14261779041019
5.6791831351139	7.14356006951238	5.44889176380182	6.37814420692687
7.38226681156198	5.0961963037502	6.23541228854661	6.00782431012972
5.17403543906717	5.68096406897913	6.3373795533428	5.49229853768591
5.01841410978405	6.07115228388094	6.7795347406268	6.66052654676431
7.12532364977301	5.57683476461369	6.38121392476341	6.000682565294
7.97352084256713	6.51549715144833	6.2287728743402	7.42458476470985
5.08041484427766	6.72926907890909	5.05442596477889	5.88197135455261
6.01323070836508	5.47758847849292	6.45228845087759	7.26422298311085
7.57960328235883	5.70473678592715	5.06585082602596	6.06525707766493
5.71164995522475	6.97500266774899	5.89439701568018	6.03186412680947
6.02667905496666	6.17890424716868	7.0427830237879	5.29443443466455
5.35523578496265	5.78615138217829	5.71401668616584	5.09965540031688
6.24270458765166	5.88227446540473	5.12542777862766	6.81738654899125
6.48392714539476	5.63112251411146	4.78235431533583	5.80178991277888
5.938442257548	6.75465619021129	6.30038063664982	7.45224031573246
5.26957165650186	5.46718543874999	6.53076280231789	5.8093343356505
5.64032913173929	5.02403427641839	4.89493587690977	6.16716440398501
7.94032699252857	5.46496118509341	5.98991447668125	6.077786440661
6.50350267609114	7.0014290579	6.65478018902707	6.68552775447974
4.38970962048348	5.50040589799313	5.11492127668546	5.82300551994969
5.79702160120192	7.33384105512558	7.42138544250439	5.07592296489144
5.22643284835486	5.08072155588188	6.0941749078579	6.734776968689
5.37395287982795	6.66260696284804	6.36107957842145	5.64350533218657
5.62057760572115	6.03501191429945	6.32565483054109	7.11900907195636
5.74501241027521	6.52930367109401	6.75306835165485	5.73611984165817
5.52161571665626	6.555947768405	6.22208659292175	6.65015307519057
5.9215529915582	6.49819391703574	7.57979436563505	6.34580944656526
6.68538432308416	6.66244375052562	5.75826511792669	6.0705666220937
5.47811497913951	5.2329698797704	5.58601927143219	5.79649141945914
5.75311455180847	5.51818588919592	6.84412725160884	5.93060257300171
5.30730177994826	5.47396360066327	5.50340132074742	6.53495375668791
6.90470292803649	4.81410321132948	6.38072922447633	6.01092093709493
6.32938211760949	6.10317192174742	6.98906208863531	5.6572520682874
6.14707547696614	6.05301319364905	6.24808681430797	5.89764078781286
5.26503744264287	5.75564594268749	6.00412792109323	5.77925098418707
5.81639560436465	5.76491621591731	6.73054343021471	6.94400147812665
5.94569386545615	7.13313896331547	5.98787068503165	5.68938366590229
5.32682822600855	4.9529050027525	5.3097013566308	4.96670524611654
5.21305168234429	6.70589310472279	6.40362085331535	6.76249823195563
7.24889819082491	5.40492071102114	5.99081999534146	7.23980714469401
6.17057329919588	5.0460808509907	5.2279911101021	6.91626402685822
5.99730306830243	6.3975691502752	8.10220346752705	7.63923180859596
5.74252337327257	7.07568471216452	6.22818526417471	5.72780604394185
6.55783686492936	7.35960114520065	6.16023697150681	6.29983069821005
5.72781932017664	5.30481357622687	5.96024863311452	5.62343772266936
5.79254227457938	5.2613451965403	5.60673861298656	5.43065765751685
5.44927233261532	5.09843578310822	5.00244202405193	6.55836951803511
6.33059535643713	7.32489011615038	6.47610624559951	6.56167159917294
5.29234288709728	7.11913446282371	5.61487677779573	8.47340001309797
4.90366440367696	6.02649411391059	5.91792910887764	5.68240004191193
6.41414838180977	6.21262144493029	6.67471939333175	5.24795972639728
5.78438218177096	5.44752968123171	6.93031930453824	5.7787798086498
5.66218034231995	5.35985962574822	6.93453055463568	6.43699524538019
5.90908184084412	5.52888906778553	6.60356880744352	5.55782880354977
6.22934398831015	6.3299177417078	5.49378219235164	6.78360447282529
5.19285417483307	5.55040273675007	5.36220224524225	7.0193409894852
5.47011285486071	5.66579781887963	6.14410386280028	5.9046705743339
5.68003609746836	7.36080508685017	7.13865274111582	5.43392588795669
6.5506744900415	7.72324128973374	5.45316145712991	5.74420866239313
5.93070317773106	6.98818116836391	5.55191808363681	5.65638162480876
6.91566115895376	9.81569039448092	7.20811174021549	6.15165614133219
5.35309655304752	6.86546257188846	6.89531202769783	6.64201058407819
5.89223836338634	6.04061966685431	7.39822669184028	6.42675508723035
5.401084339753	5.89323115972147	6.13171277114112	6.14468382937617
5.37629383884774	5.52882362698752	6.31460045490176	7.0616663021089
6.5260865473719	6.55194344302982	6.77683004455135	6.21637228519989
6.84939453256368	5.43259409100626	7.5029202396699	5.58984296045756
5.34993351393163	6.33420627533721	6.39565244232433	5.44526752113671
5.78560658079844	5.76639020468274	7.71891924888612	5.05051751835011
7.13040529010527	5.5167406625378	5.58647051170277	5.9809069689379
5.43766105955438	6.16225420896532	5.86898189176234	5.61817715286285
