sample	ind_lod	fitted	resid
33_44	0.114402189866098	173.189170676625	20.6816293233751
33_47	0.258078372781423	177.772976439375	39.2510235606252
33_5	0.0635652399446606	170.283659841623	11.9981401583769
33_7	-0.0257314900197198	160.564821074017	21.693078925983
34_10	0.0447009287835028	167.601655275914	18.607944724086
34_18	-0.0153259158006392	177.090859642633	-12.9135596426333
34_22	-0.148108901531512	173.62900288757	-35.9598028875698
34_23	0.0637584080007141	149.554953534049	2.91274646595053
34_26	0.0391882450816782	167.665071203159	6.18972879684091
34_31	-0.293365171559281	173.631027288458	-55.5021272884581
34_33	0.0296049130893523	170.285138676585	-2.82563867658496
34_36	0.186457496904122	177.769715728282	21.4881842717184
34_39	-0.037827776960083	167.665071206858	-29.132971206858
34_4	0.0845288027582814	173.631945723543	9.23885427645666
34_52	-0.0241292012899567	167.665071256833	-24.9555712568335
34_54	0.227864665224388	177.772989243411	31.0655107565892
34_72	-0.000613918254448874	165.633711397255	35.8849886027445
34_75	0.0813084814390572	149.548253957703	0.532246042297032
34_76	0.173402728470653	149.553573172932	-13.034873172932
35_13	0.149167139430636	176.095060395777	18.8241396042231
35_15	0.227689888204717	149.553574551473	-22.0940745514729
35_22	0.0312846887032348	165.633711261808	7.69678873819194
35_25	0.0305411186001928	165.634087976675	10.7447120233245
35_26	0.0242868930849655	173.18624847282	-5.39614847281982
35_31	0.344061957012749	148.273720855431	-38.4512208554306
35_33	0.0722455704650682	176.096027283245	2.21847271675514
35_35	0.108393643032966	149.553574553752	-3.26887455375152
35_41	-0.00651248046659495	173.189170439822	-12.0762704398215
35_43	-0.0566171165567024	177.772988342674	-18.5715883426742
35_49	0.0163926683556744	165.633711261808	26.3902887381917
35_5	0.0357669570068859	162.983748251388	-9.54844825138784
35_53	0.0453320612158915	167.665070510553	20.4798294894472
35_7	-0.00568469903555026	176.095677106369	-11.4505771063694
35_8	0.00311527162480063	165.633711261808	-22.5692112618083
