sample	AA	BB	CC	DD	EE	FF	GG	HH	II
11_39	7.98719587627071e-08	1.06495945016943e-07	4.90723593934885e-08	2.51292090723541e-08	7.6678269002111e-08	1.19564099076869e-07	4.90723560193198e-08	7.53768744811928e-08	0.999999418738936
11_4	7.98719587627207e-08	1.06495945016962e-07	4.90723593934982e-08	2.51292090723559e-08	7.66782690143294e-08	1.19564099076885e-07	4.90723560193268e-08	7.53768744812036e-08	0.999999418738922
11_49	0.0309597450740698	0.969040086847984	6.9700540364331e-12	4.98717401047814e-11	1.49615139332824e-10	7.40841450793238e-08	6.75656778367614e-12	1.49894772042879e-10	9.36306952333607e-08
11_52	1.05550562528308e-12	1.4073408337107e-12	0.999999889071552	5.2009196024086e-10	1.53137836969867e-09	3.04123179538718e-12	7.21666818240292e-09	5.10423215460395e-08	5.06124482184982e-08
11_55	0.958935163514557	0.0410646686984911	6.95799018089421e-12	4.97854214815583e-11	1.49356183603289e-10	7.39559193267908e-08	6.74487343277734e-12	1.49635332321644e-10	9.34686380706056e-08
11_61	1.03711581197416e-12	1.38282108263222e-12	7.21137272180385e-09	4.81741364079816e-10	1.44516721033762e-09	2.89612500186704e-12	0.999999969368901	1.07232972387648e-08	1.07642057674481e-08
11_63	7.35926670046508e-08	9.81235560062072e-08	4.97382883437108e-08	2.54726873211005e-08	8.17966370399611e-08	7.5403197420474e-08	4.97382749396203e-08	0.999999470763184	7.53715348050855e-08
11_65	1.0371158110969e-12	1.38282108146255e-12	7.21137272306353e-09	4.8174136416396e-10	1.44516721059006e-09	2.89612534981431e-12	0.999999969368901	1.07232972406379e-08	1.07642070729702e-08
11_7	2.16556128726516e-09	2.8874150496869e-09	1.50511482880262e-05	1.00546334089644e-06	3.01627130199754e-06	8.25981497266427e-06	0.999921980615529	2.2381059841541e-05	2.83005737322707e-05
11_71	7.35926670046382e-08	9.81235560061835e-08	4.97382883437136e-08	2.54726873211001e-08	8.17966370403295e-08	7.54031974204697e-08	4.97382749396224e-08	0.999999470763169	7.53715348052611e-08
11_74	7.35926670046372e-08	9.81235560061821e-08	4.97382883437122e-08	2.54726873210994e-08	8.17966370399634e-08	7.54031974204687e-08	4.97382749396203e-08	0.999999470763155	7.53715348050801e-08
12_1	7.98719587627025e-08	1.06495945016937e-07	4.90723593934871e-08	2.51292090723516e-08	7.66782690021034e-08	1.19564099076864e-07	4.90723560193156e-08	7.53768744811907e-08	0.999999418738922
12_104	7.35926670046372e-08	9.81235560061835e-08	4.97382883437129e-08	2.54726873210998e-08	8.17966370399645e-08	7.54031974204697e-08	4.9738274939621e-08	0.999999470763169	7.53715348050801e-08
12_117	8.43181018475623e-10	1.12424135796747e-09	3.04041849919312e-12	4.00027042637429e-11	1.19992901906369e-10	0.999999877308376	2.8970237856305e-12	1.20224695040705e-10	1.20438027331776e-07
12_21	7.83474447563362e-05	0.000104463259675116	4.81357024104348e-05	2.46495610550316e-05	0.0802649051852073	0.000117208547385495	4.81357044486643e-05	7.39393112186104e-05	0.919240215283849
12_25	7.35926670046508e-08	9.81235560062072e-08	4.97382883437108e-08	2.54726873211005e-08	8.17966370399611e-08	7.5403197420474e-08	4.97382749396203e-08	0.999999470763184	7.53715348050855e-08
12_34	8.43180950478459e-10	1.12424126730459e-09	3.04042112418539e-12	4.00034190347687e-11	1.19992896288848e-10	0.999999877385371	2.89702355299029e-12	1.20225202669216e-10	1.20361053337255e-07
12_36	8.43181018475611e-10	1.12424135796747e-09	3.04041849919325e-12	4.00027042637407e-11	1.19992901906372e-10	0.999999877308391	2.89702378563054e-12	1.20224695040707e-10	1.20438027331776e-07
12_37	1.73060982077997e-12	2.30747976103998e-12	1.55540680705771e-09	2.63306614148816e-08	4.5132110731402e-05	1.21691622512378e-10	1.46884868192179e-09	0.999954718973217	1.19435405742094e-07
12_39	8.43181018475623e-10	1.1242413579675e-09	3.04041849919321e-12	4.00027042637395e-11	1.19992901906372e-10	0.999999877308376	2.8970237856305e-12	1.20224695040705e-10	1.20438027331773e-07
12_40	0.0309424633650438	0.969043900504513	1.81115529581608e-06	9.0142554246919e-08	1.4400645238637e-07	1.93590659068259e-07	1.10154293350024e-05	1.43855825415881e-07	2.37950326383177e-07
12_41	1.04551847890734e-12	1.39402463854312e-12	7.26111737384997e-09	4.8506446130053e-10	1.45513610962516e-09	2.92197611724349e-12	0.999999867750711	1.07972675515164e-08	1.12245358546938e-07
12_48	7.35926670046508e-08	9.81235560062072e-08	4.97382883437108e-08	2.54726873211005e-08	8.17966370399611e-08	7.54031974204783e-08	4.97382749396203e-08	0.999999470763184	7.53715348050855e-08
12_66	0.371299393607776	0.495065858143648	5.13439089621912e-05	2.56740976529534e-05	7.18296684187691e-05	0.133240324957939	5.08773095011229e-05	7.18707195875705e-05	0.000122827586534054
12_84	8.43180950437264e-10	1.12424126724969e-09	3.04042112403702e-12	4.00034190328188e-11	1.19992896282999e-10	0.999999877385399	2.89702355284883e-12	1.20225202662412e-10	1.2036100817696e-07
12_86	8.43180950437252e-10	1.12424126724968e-09	3.04042112403706e-12	4.00034190328217e-11	1.19992896283008e-10	0.999999877385399	2.89702355284895e-12	1.20225202662421e-10	1.20361008176967e-07
13_107	0.0311958955834618	0.968708790217499	6.07313225767069e-09	2.89498777039261e-10	8.68495860871324e-08	4.33519529223187e-05	8.26206223936616e-06	8.70117877994713e-08	4.35199598750648e-05
13_21	1.55401236693872e-12	1.55401236693872e-12	1.62080684271944e-08	7.21839934508574e-12	2.16543457289789e-09	4.33954625704854e-12	0.999999949415356	1.60675824002362e-08	1.61288808789636e-08
13_22	1.70228027248358e-12	1.70228027248358e-12	2.29474139272008e-09	2.54303004711867e-10	0.999999836164007	1.19913883668616e-10	2.16693402242099e-09	8.18594028800098e-08	7.713729407225e-08
13_23	8.42457425758576e-10	8.42457425758576e-10	4.55667629630341e-12	3.99700063371198e-13	1.19892672685624e-10	0.999999877805472	4.34175908381314e-12	1.20124785322991e-10	1.20260286993694e-07
13_25	0.499999958179644	0.49999995817953	3.1644009393032e-12	1.41480084656762e-14	6.98053428906711e-12	1.68502838528264e-09	3.10947960334242e-12	4.24668983917541e-12	8.19382777369479e-08
13_28	8.42457425758492e-10	8.42457425758492e-10	4.55667629630341e-12	3.99700063371221e-13	1.19892672685619e-10	0.999999877805472	4.34175908381296e-12	1.20124785322984e-10	1.20260286990203e-07
13_3	1.55401236693874e-12	1.55401236693874e-12	1.6208068427185e-08	7.21839934508584e-12	2.16543457289804e-09	4.33954625704866e-12	0.999999949415356	1.60675824002369e-08	1.61288808789707e-08
13_30	0.0310651657395202	0.96893475416654	3.15967897669746e-12	1.13352803558145e-14	3.40058396778177e-12	1.68324738261231e-09	3.106377390966e-12	3.40106804698309e-12	7.83976100114534e-08
13_31	0.0311082481316142	0.968891671720691	3.16179970478923e-12	1.1342888368987e-14	3.40286638760423e-12	1.68437715237255e-09	3.10846234388198e-12	3.403350791719e-12	7.84502341126331e-08
13_33	7.35309042036811e-08	7.35309042036811e-08	7.45448176900119e-08	2.54513135477063e-10	8.17280016585349e-08	7.53399280919703e-08	7.45447976006043e-08	0.999999471217845	7.53082919437005e-08
13_36	0.499999958998615	0.499999958998644	3.15974872700815e-12	1.13355320894075e-14	3.4006594884417e-12	1.68338415871087e-09	3.10644543946014e-12	3.4011435787131e-12	8.03062617210484e-08
13_4	8.42457650688864e-10	8.42457650688864e-10	4.55668066901007e-12	3.99900859579016e-13	1.19952545508004e-10	0.999999877894887	4.34175938766027e-12	1.20190163459692e-10	1.20170738601744e-07
13_41	7.35309042036811e-08	7.35309042036811e-08	7.45448176900098e-08	2.54513135477055e-10	8.17280016585349e-08	7.53399280919703e-08	7.45447976006043e-08	0.999999471217845	7.53082919437005e-08
13_5	0.499999894803121	0.499999894803107	3.16050962779655e-12	1.22355648413581e-14	3.63519596560209e-12	1.88631577732644e-09	3.10666449452326e-12	3.63643113989417e-12	2.08493891263013e-07
13_60	0.500381613238401	0.499439874926377	9.46908733496014e-12	8.31127249150774e-13	2.49301624939122e-10	0.000178259445976478	8.95204616264753e-12	2.49783553665898e-10	2.51870908415643e-07
14_11	1.70384911367248e-12	2.27179881822999e-12	1.53125150945004e-09	2.54528186064422e-08	0.999999812308548	1.20021460029667e-10	1.44596962434932e-09	8.19318891669071e-08	7.72055228343429e-08
14_12	0.0308538835570739	0.967521214118658	1.42725631310964e-09	7.67503693699949e-10	2.30251098700965e-09	0.00157005163832267	1.41422735973405e-09	2.30283553871238e-09	5.48424716007451e-05
14_13	0.00273256623899934	0.0029696598860857	1.84992286930179e-06	2.63106976392835e-05	0.887912705260317	0.106175594716215	1.74111869323446e-06	7.90806655185333e-05	0.000100491493660902
14_25	8.43180950437246e-10	1.12424126724967e-09	3.04042112403704e-12	4.00034190328203e-11	1.19992896283007e-10	0.999999877385406	2.89702355284889e-12	1.20225202662418e-10	1.20361008176954e-07
14_32	8.43180950437288e-10	1.12424126724972e-09	3.04042112403702e-12	4.000341903282e-11	1.19992896282999e-10	0.999999877385399	2.89702355284891e-12	1.20225202662412e-10	1.20361008176953e-07
14_36	7.35926670046215e-08	9.81235560061458e-08	4.97382883436995e-08	2.54726873210933e-08	8.17966370399611e-08	7.5403197420474e-08	4.97382749396232e-08	0.999999470763127	7.53715348050812e-08
14_39	7.98719587627161e-08	1.06495945016955e-07	4.90723593934955e-08	2.51292090723544e-08	7.6678269014325e-08	1.19564099076878e-07	4.9072356019324e-08	7.53768744811993e-08	0.999999418738922
14_5	0.0309597477242821	0.969040158711386	2.46080646022416e-12	1.32421245780971e-12	3.97263721109458e-12	1.96640783975555e-09	2.41929574683255e-12	3.97320271703236e-12	9.15837349796318e-08
14_67	7.3592667004634e-08	9.81235560061793e-08	4.97382883437193e-08	2.54726873211012e-08	8.17966370399657e-08	7.54031974204762e-08	4.9738274939626e-08	0.999999470763155	7.53715348050833e-08
14_70	0.958861661665694	0.0411382448394504	2.45897941382573e-12	1.32322927895259e-12	3.96968769326644e-12	1.9649478636778e-09	2.41749952043588e-12	3.9702527793476e-12	9.15157435044814e-08
14_73	1.03711581091345e-12	1.38282108121793e-12	7.21137272178899e-09	4.81741364078816e-10	1.44516721033464e-09	2.89612500128661e-12	0.999999969368887	1.07232972387427e-08	1.07642057652745e-08
14_84	0.95883291530542	0.0411669911997545	2.45897941382561e-12	1.32322927895252e-12	3.96968769326619e-12	1.96494786367767e-09	2.41749952043582e-12	3.97025277934741e-12	9.15157435044755e-08
14_92	0.000673596763775051	0.000898129018366715	4.17800771057272e-09	5.50090790920579e-08	1.65003364283601e-07	0.998263790000195	3.94985988496051e-09	1.65323041538914e-07	0.000164090754318884
14_93	0.957303707615195	0.0410713900605573	1.4272563131098e-09	7.67503693700025e-10	2.30251098700994e-09	0.00157005163832285	1.41422735973417e-09	2.30283553871268e-09	5.48424716007529e-05
14_95	8.43180950437072e-10	1.1242412672495e-09	3.04042112403624e-12	4.00034190327904e-11	1.19992896282907e-10	0.999999877385342	2.89702355284817e-12	1.20225202662399e-10	1.20361008176909e-07
15_1	8.42457425758558e-10	8.42457425758558e-10	4.55667629630331e-12	3.99700063371178e-13	1.1989267268562e-10	0.999999877805479	4.34175908381311e-12	1.20124785322985e-10	1.20260286993692e-07
15_103	0.9689856821901	0.0310141758790622	8.94925423711973e-12	4.26897077975719e-13	1.28069054049866e-10	6.34115030913283e-08	8.67514020494751e-12	1.28308417220217e-10	7.82449016649712e-08
15_107	0.500471325082841	0.499528594823217	3.15967897667335e-12	1.13352803025297e-14	3.40058396774954e-12	1.6832473825205e-09	3.10637739097373e-12	3.40106804695776e-12	7.83976148347796e-08
15_111	0.969042396948572	0.0309575211211691	3.15695717438944e-12	1.13255174531105e-14	3.39765509767642e-12	1.68189693429446e-09	3.10370097885554e-12	3.39813876026579e-12	8.02353195901594e-08
15_15	8.424573896714e-10	8.424573896714e-10	2.27377922795392e-09	1.99446743118413e-10	5.98264390414609e-08	0.999999753810331	2.16653768939068e-09	5.9942007339013e-08	1.20096550907317e-07
15_22	8.46597323698947e-10	8.46597323698947e-10	4.59301736945153e-12	4.35495264987402e-13	1.30560899391414e-10	0.999999791741424	4.35671239894328e-12	4.22455393173802e-09	2.02200892709295e-07
15_23	0.0310651649290153	0.968934754977033	3.15967897667339e-12	1.13352803025298e-14	3.40058396774963e-12	1.68324738252055e-09	3.10637739097377e-12	3.40106804695786e-12	7.83976148347807e-08
15_24	1.55401236666411e-12	1.55401236666411e-12	1.62080684243226e-08	7.21839934381119e-12	2.16543457251566e-09	4.33954573487898e-12	0.999999949415356	1.60675823973996e-08	1.61288789197751e-08
15_45	0.969020223735554	0.0309796325505748	8.94154556771353e-12	4.26529415902734e-13	1.27958755509763e-10	6.33606314824008e-08	8.66766618532517e-12	1.28197912542321e-10	8.00790349695843e-08
15_6	7.35309042036769e-08	7.35309042036769e-08	7.45448176900098e-08	2.54513135477063e-10	8.17280016585338e-08	7.53399280919725e-08	7.45447976006032e-08	0.999999471217845	7.53082919437016e-08
15_73	7.35333381843564e-08	7.35333381843564e-08	7.45893035657751e-08	2.54711990192723e-10	1.1036619170582e-07	7.53426089999925e-08	7.45893034583272e-08	0.999999442475811	7.53153687486735e-08
15_8	1.45525299582209e-06	1.45525299582204e-06	0.999786040037668	1.05678540538546e-08	3.11164274764845e-06	6.1813788500863e-09	2.19901506905576e-05	8.31161773137703e-05	0.00010281473633016
15_84	0.968985726637374	0.0310141314317911	8.94925423711973e-12	4.26897077975725e-13	1.28069054049866e-10	6.34115030913283e-08	8.67514020494751e-12	1.28308417220217e-10	7.82449016649724e-08
15_9	1.16003196177101e-06	1.16003196177101e-06	8.51276163185748e-06	5.50854028397862e-10	1.65232302010407e-07	0.999828333548336	5.93436953347159e-09	2.01686688236615e-07	0.000160460221894142
15_93	7.98050220747195e-08	7.98050220747195e-08	7.35468379738856e-08	2.51081492122749e-10	7.69180412747564e-08	1.19463995493633e-07	7.35468329169211e-08	7.53137038873506e-08	0.999999421349454
16_10	1.66920867361534e-12	1.66920867361534e-12	1.68763250257793e-09	3.74040759391514e-08	0.999999842293233	8.81879634050473e-11	1.59363927575397e-09	6.02013382013215e-08	5.67285503347457e-08
16_104	8.26019858149679e-10	8.26019858149679e-10	3.35085227941162e-12	5.87851347626745e-11	8.81649463558714e-11	0.999999909669687	3.1928097127426e-12	8.83356339513128e-11	8.8436442386089e-08
16_22	7.82518170345542e-08	7.82518170345542e-08	5.40865942759855e-08	3.6929236337191e-08	5.63422124899658e-08	8.78543920683836e-08	5.4086590557012e-08	5.53859535627981e-08	0.999999498811474
16_29	5.27896111561732e-11	5.27896111561732e-11	0.980129724086387	8.62415120523619e-07	0.018122816516704	2.53608450376825e-09	0.000146279490839967	0.000831994221529039	0.000768320627756704
16_51	1.55061506243597e-12	1.55061506243597e-12	0.999999873226167	1.14608160936228e-09	1.68728243416387e-09	3.35084840303386e-12	1.19270568523646e-08	5.62403086571692e-08	5.57666549359667e-08
16_55	0.500465727683751	0.499531015431639	3.10805394879218e-10	1.1821521805524e-11	1.38739435867391e-11	6.79439540314747e-09	3.0553805214899e-12	1.38955608608961e-11	3.24973675701912e-06
16_6	7.82504476604028e-08	7.82504476604028e-08	5.4085620715271e-08	3.69285709608875e-08	5.63422061993119e-08	8.77978461606901e-08	5.40856169963675e-08	5.53858361680219e-08	0.999999498873433
16_75	8.26019858149679e-10	8.26019858149679e-10	3.35085227941162e-12	5.87851347626745e-11	8.81649463558727e-11	0.999999909669687	3.19280971274264e-12	8.8335633951314e-11	8.8436442386089e-08
16_81	0.184771341138974	0.00876861447176199	2.78024947713947e-06	1.81693688641248e-07	1.45133164018631e-07	2.45233633441324e-07	0.806456301569879	1.44981362922533e-07	2.45528038478384e-07
16_83	7.82504476603961e-08	7.82504476603961e-08	5.40856207152756e-08	3.69285709608875e-08	5.63422062078775e-08	8.77978461606951e-08	5.40856169963767e-08	5.53858361680282e-08	0.999999498873405
16_86	0.499998332004306	0.499998332004313	3.10811252741467e-10	1.18217461554383e-11	1.38742068900884e-11	6.79492572367679e-09	3.05543766440707e-12	1.38958245757506e-11	3.32884300961355e-06
16_87	8.26019815606809e-10	8.26019815606809e-10	1.67207362263807e-09	2.93332542743418e-08	4.39943044533177e-08	0.999999789359742	1.59321196377434e-09	4.40792893729052e-08	8.83160783752964e-08
16_91	0.964710755252707	0.0352891643691668	3.09709594014726e-12	2.22215248711786e-12	3.33322859504289e-12	1.65000549404832e-09	3.04485095292798e-12	3.33370308408572e-12	7.87130772460901e-08
16_92	8.26019858149691e-10	8.26019858149691e-10	3.35085227941157e-12	5.87851347626736e-11	8.81649463558714e-11	0.999999909669701	3.1928097127426e-12	8.83356339513128e-11	8.84364423860902e-08
16_96	8.26019974685304e-10	8.26019974685304e-10	1.6720750938628e-09	2.93337810903996e-08	4.39943065230194e-08	0.999999789415562	1.59321185546933e-09	4.407947960395e-08	8.82595642358412e-08
17_12	0.958935163859109	0.0410646683538825	6.95799017530043e-12	4.97854214415453e-11	1.49356183483251e-10	7.39559192673433e-08	6.74487342735565e-12	1.49635332201364e-10	9.34686379954628e-08
17_35	7.35926670046508e-08	9.81235560062072e-08	4.97382883437108e-08	2.54726873211005e-08	8.17966370399611e-08	7.5403197420474e-08	4.97382749396203e-08	0.999999470763184	7.53715348050855e-08
17_36	7.3592667004634e-08	9.81235560061793e-08	4.97382883437193e-08	2.54726873211012e-08	8.17966370399657e-08	7.54031974204762e-08	4.9738274939626e-08	0.999999470763155	7.53715348050833e-08
17_41	7.35926670046361e-08	9.81235560061814e-08	4.97382883437122e-08	2.54726873210989e-08	8.1796637039964e-08	7.54031974204708e-08	4.97382749396221e-08	0.999999470763155	7.53715348050801e-08
17_43	1.05550562528311e-12	1.40734083371082e-12	0.999999889071595	5.20091960240874e-10	1.5313783696988e-09	3.04123179538718e-12	7.21666818240394e-09	5.10423215460438e-08	5.06124482185039e-08
17_44	7.35926670046382e-08	9.81235560061849e-08	4.97382883437136e-08	2.54726873210998e-08	8.17966370399645e-08	7.54031974204697e-08	4.97382749396217e-08	0.999999470763169	7.53715348050812e-08
17_51	7.3592667004634e-08	9.81235560061793e-08	4.97382883437193e-08	2.54726873211005e-08	8.17966370399657e-08	7.5403197420474e-08	4.9738274939626e-08	0.999999470763155	7.53715348050812e-08
17_54	0.958860463943366	0.0411394426509972	2.45654812653741e-12	1.32192095139766e-12	3.96576271142614e-12	1.96300504526713e-09	2.41510924589764e-12	3.96632723810256e-12	9.14285120512898e-08
17_56	8.43180950438558e-10	1.12424126725142e-09	3.04042112403845e-12	4.00034190328439e-11	1.19992896283064e-10	0.999999877385399	2.89702355285027e-12	1.20225202662477e-10	1.20361008237213e-07
17_59	7.35926670046372e-08	9.81235560061821e-08	4.97382883437129e-08	2.54726873210998e-08	8.17966370399634e-08	7.54031974204687e-08	4.9738274939621e-08	0.999999470763169	7.53715348050801e-08
17_6	8.18445500945447e-12	1.09126066792728e-11	7.35560726457294e-09	1.24754143297316e-07	0.988762687214081	5.76521927749211e-10	6.9457389344391e-09	0.0112366071899341	5.65944883740049e-07
17_60	0.0310837765384967	0.968916055508371	6.9648790658538e-12	4.98347124452494e-11	1.4950405641429e-10	7.40291407322695e-08	6.75155131761804e-12	1.49783481508932e-10	9.35611710746696e-08
17_62	8.43180898519901e-10	1.12424119802654e-09	1.51716861525643e-09	1.9961346587792e-08	5.98764495329159e-08	0.999999735042756	1.44561466336831e-09	5.99921142904938e-08	1.20197134177193e-07
17_65	8.43180950437264e-10	1.12424126724969e-09	3.04042112403702e-12	4.00034190328188e-11	1.19992896282999e-10	0.999999877385399	2.89702355284883e-12	1.20225202662412e-10	1.20361008176957e-07
17_7	1.05545935423727e-12	1.40727913898304e-12	0.99999989149085	5.20037902718514e-10	1.53122081452026e-09	3.04109847355223e-12	7.21635181735437e-09	4.98291768840209e-08	4.94068603156806e-08
18_10	7.83488346900903e-05	0.000104465112920115	4.81365650700774e-05	2.46500032429107e-05	0.0802649077490581	0.000117284050663701	4.81365671083461e-05	7.39394620440334e-05	0.919240131655145
18_2	1.47914614795184e-09	1.97219486393581e-09	2.19953959507598e-06	4.88653725043899e-10	1.46577368505155e-09	1.80236742115758e-09	0.999997768693606	1.10079170728032e-08	1.35508033874036e-08
18_22	1.70384911367195e-12	2.27179881822915e-12	1.53125150944943e-09	2.5452818606423e-08	0.999999812308506	1.20021460029605e-10	1.44596962434864e-09	8.19318891668721e-08	7.72055228195313e-08
18_24	7.35926670046508e-08	9.81235560062072e-08	4.97382883437108e-08	2.54726873211005e-08	8.17966370399611e-08	7.5403197420474e-08	4.97382749396203e-08	0.999999470763184	7.53715348050855e-08
18_27	0.9588287024362	0.0411712040689785	2.45897941382556e-12	1.32322927895249e-12	3.96968769326616e-12	1.96494786367766e-09	2.41749952043577e-12	3.97025277934744e-12	9.15157435044827e-08
18_29	8.43181018475611e-10	1.12424135796747e-09	3.04041849919321e-12	4.00027042637418e-11	1.19992901906376e-10	0.999999877308391	2.89702378563054e-12	1.20224695040705e-10	1.2043802733178e-07
18_3	8.14146557440604e-06	1.08552874325412e-05	5.35208087494294e-11	7.04687189326747e-10	2.11371958339266e-09	0.999978857153399	5.0598305899586e-11	2.11780904515403e-09	2.14105324627721e-06
18_31	7.35926670046298e-08	9.81235560061737e-08	4.97382883437165e-08	2.54726873210991e-08	8.17966370399611e-08	7.54031974204697e-08	4.97382749396232e-08	0.999999470763155	7.53715348050791e-08
18_33	7.83498686705941e-05	0.000104466491560787	4.8137205754411e-05	2.46503311137551e-05	0.0802659771691265	0.000117285610664336	4.81372024552469e-05	7.39404455162796e-05	0.919239055675156
18_36	1.05551555236774e-12	1.40735406982366e-12	0.999999888656567	5.24325940245888e-10	1.53139563986634e-09	3.04126039431178e-12	7.21673605059945e-09	5.14143508220716e-08	5.06511121731069e-08
18_4	1.70384911367234e-12	2.2717988182298e-12	1.53125150945004e-09	2.5452818606439e-08	0.999999812308562	1.20021460029653e-10	1.44596962434913e-09	8.19318891668954e-08	7.7205522819562e-08
18_57	8.43180899694432e-10	1.12424119959258e-09	1.51716861736731e-09	1.99613466155001e-08	5.9876449616028e-08	0.999999735041434	1.44561466537988e-09	5.99921143737707e-08	1.20198419980873e-07
18_60	7.35926670046372e-08	9.81235560061835e-08	4.97382883437129e-08	2.54726873210994e-08	8.17966370399645e-08	7.54031974204687e-08	4.9738274939621e-08	0.999999470763169	7.53715348050801e-08
18_61	0.428571388502199	0.571428518002936	2.45897941384432e-12	1.32322928517246e-12	3.96968769330345e-12	1.96494786377497e-09	2.41749952042976e-12	3.9702527793766e-12	9.15157378680489e-08
18_66	0.429028620940354	0.570971285564793	2.45897941382566e-12	1.32322927895259e-12	3.96968769326633e-12	1.9649478636778e-09	2.41749952043581e-12	3.97025277934727e-12	9.15157435044761e-08
18_9	1.70384911367222e-12	2.27179881822961e-12	1.53125150944978e-09	2.54528186064379e-08	0.999999812308548	1.20021460029648e-10	1.44596962434907e-09	8.19318891668943e-08	7.72055228195576e-08
19_1	2.89717576758226e-09	2.89717576758226e-09	1.60969185216977e-06	2.85507875864598e-06	0.927995541810414	1.36052461851981e-06	0.0702673904936237	0.000855963376414117	0.000875273229969684
19_14	0.96898572573517	0.0310141941708926	3.15967897667335e-12	1.13352803025303e-14	3.40058396774973e-12	1.68324738252052e-09	3.10637739097377e-12	3.40106804695791e-12	7.83976148347829e-08
19_15	8.42457494067304e-10	8.42457494067304e-10	4.55667236416214e-12	3.99692921510059e-13	1.19892678266646e-10	0.999999877728563	4.34175943459814e-12	1.20124278090036e-10	1.2033724027001e-07
19_18	7.98047254579543e-08	7.98047254579543e-08	7.35465646174339e-08	2.51080558911353e-10	7.66137321780379e-08	1.19463551473784e-07	7.35465595604004e-08	7.53134239638573e-08	0.999999421655641
19_19	1.55401236693874e-12	1.55401236693874e-12	1.62080684271852e-08	7.21839934508605e-12	2.16543457289807e-09	4.33954625704872e-12	0.99999994941537	1.60675824002374e-08	1.61288808789712e-08
19_2	0.969020473307956	0.0309793829781516	8.94154556900606e-12	4.26529415964378e-13	1.27958755528256e-10	6.33606314915598e-08	8.66766618657786e-12	1.28197912560853e-10	8.00790349811577e-08
19_23	1.55401309991113e-12	1.55401309991113e-12	1.62084889771434e-08	7.21924324167624e-12	2.16545265456292e-09	4.33954870211964e-12	0.999999949073528	1.64088218790168e-08	1.61290324655106e-08
19_29	1.70228027248382e-12	1.70228027248382e-12	2.29474139272034e-09	2.54303004711911e-10	0.999999836164036	1.19913883668633e-10	2.16693402242136e-09	8.18594028800203e-08	7.71372940866802e-08
19_30	1.99147632957445e-12	1.99147632957445e-12	0.999978250643773	9.85615664028988e-12	2.88932828851819e-09	5.73804132914783e-12	2.04232001322057e-08	2.16305127296779e-05	9.55114001057362e-08
19_33	1.70229143359497e-12	1.70229143359497e-12	2.30339695766702e-09	2.7223416297736e-10	0.999999836156675	1.20958865438081e-10	2.16696409316325e-09	8.18607996769713e-08	7.71155689538442e-08
19_36	8.45820086329384e-10	8.45820086329384e-10	4.58279437884192e-12	4.34568880873246e-13	1.21692457176035e-10	0.9999997234308	4.34699148514741e-12	1.26307264202048e-10	2.74620173855458e-07
19_37	1.58148453653083e-12	1.58148453653083e-12	0.999999832780759	7.79216059976900e-12	2.2943560575035e-09	4.55673185212475e-12	1.62186086208814e-08	7.46617801897172e-08	7.40289919339638e-08
19_38	3.33762158686975e-11	3.33762158686975e-11	0.00926633777631457	1.6811804917302e-10	4.8486548159796e-08	1.00885182044004e-10	0.00729269337357793	1.6141270413273e-06	0.983439305900767
19_40	7.35309042036748e-08	7.35309042036758e-08	7.45448176900077e-08	2.54513135477052e-10	8.17280016585314e-08	7.53399280919693e-08	7.45447976006021e-08	0.999999471217845	7.53082919437005e-08
19_41	1.00734137527469e-09	1.00734137527469e-09	5.44005180700555e-12	4.77179431703033e-13	1.43135676635596e-10	0.999999850341976	1.16623046405741e-09	1.43412175565319e-10	1.46184640890191e-07
19_44	0.0310651634125465	0.968934692746534	8.94945179366496e-12	4.26906558524389e-13	1.28071898235015e-10	6.34166557418682e-08	8.67533024371573e-12	1.28311266733203e-10	8.01498418496283e-08
20_12	8.4245749406728e-10	8.4245749406728e-10	4.55667236416175e-12	3.99692921510036e-13	1.19892678266636e-10	0.999999877728563	4.34175943459789e-12	1.20124278090029e-10	1.20337240270017e-07
20_13	0.500480473712087	0.499519444285184	3.15974872698453e-12	1.13355320361232e-14	3.4006594884102e-12	1.68338415861935e-09	3.10644543946844e-12	3.40114357868845e-12	8.0306266674754e-08
20_15	0.0310429575265542	0.968956898632517	8.94945179301952e-12	4.269065584936e-13	1.28071898225733e-10	6.34166557373e-08	8.67533024309031e-12	1.28311266723953e-10	8.01498355692006e-08
20_17	0.116932674872298	0.116932674872294	0.766046106799343	1.18372877660506e-07	1.89088548892117e-05	2.08802694110668e-05	4.11087937720282e-06	1.8889044976262e-05	2.56360345376552e-05
20_24	8.42457425758552e-10	8.42457425758552e-10	4.55667629630334e-12	3.99700063371147e-13	1.19892672685617e-10	0.999999877805472	4.34175908381302e-12	1.20124785322976e-10	1.20260286993687e-07
20_26	0.500471292822818	0.499528563336262	8.94945179301952e-12	4.269065584936e-13	1.28071898225731e-10	6.34166557372946e-08	8.67533024309006e-12	1.28311266723949e-10	8.01498355691984e-08
20_28	1.85061627979916e-05	1.85061627979916e-05	2.16547993168649e-05	7.39496378120206e-08	0.759554490509558	3.51059340312996e-05	2.17028574474203e-05	0.229867698025847	0.0104622615985823
20_30	1.58155378943888e-12	1.58155378943888e-12	0.999999829156068	7.7929701482898e-12	2.29459200607873e-09	4.55693139197263e-12	1.62193188357491e-08	7.64793126464714e-08	7.58352024979647e-08
