sample	AA	BB	CC	DD	EE	FF	GG	HH	II	JJ	KK	LL	MM	NN	OO	PP	QQ	RR	SS
MAGIC.75	2.16724088977899e-09	9.29730337643308e-08	7.77992967939416e-08	9.30066926754652e-08	9.3430505806643e-08	9.3430496763849e-08	9.30608729764128e-08	1.86078970220259e-08	9.29679710373309e-08	0.999998019168225	9.34305111402221e-08	3.97272030945803e-07	7.77992967935348e-08	9.28432991520901e-08	9.2967971177681e-08	7.77992978763618e-08	2.78354945617245e-07	1.10321392255253e-07	1.02599025048159e-07
MAGIC.76	1.58324848872837e-10	1.4160330946019e-07	4.33630492009932e-06	8.72363302725342e-08	8.76176121201503e-08	8.76160025737626e-08	8.79465079873017e-08	2.08064063868573e-08	8.76137574267685e-08	7.89686682878187e-08	8.76756685116748e-08	7.93048826867974e-08	4.32634043728422e-05	1.40341489176372e-07	8.76832487204071e-08	0.999951062964592	7.89708778766583e-08	1.04542174244005e-07	7.92408545564576e-08
MAGIC.77	1.86824752329939e-10	1.02861782155288e-07	3.17834392780447e-07	5.53000199106166e-07	4.28124621851466e-07	1.40046849041892e-07	1.37776501912027e-07	7.96650884248267e-08	6.22262345417526e-07	1.38448741041969e-07	1.40673958024918e-07	9.42326095034936e-08	1.03709449273484e-07	1.03558409127648e-07	1.38912652732097e-07	1.03709449273879e-07	1.38975967667686e-07	0.999996562531646	9.34885138445882e-08
MAGIC.78	1.8750008670707e-10	1.03229934782726e-07	5.9906025090514e-07	5.54951101305042e-07	8.06936416642441e-07	1.42038452510685e-07	1.38270937258493e-07	7.99035698538251e-08	8.01341044215625e-07	1.63313573353856e-07	1.42700799061764e-07	9.55725624194404e-08	1.04951563135104e-07	1.04608652313406e-07	1.40574661455215e-07	1.04951563137677e-07	1.64501114061947e-07	0.99999565883449	9.40718153071596e-08
MAGIC.79	3.71081683134612e-11	2.04300801470127e-08	2.03585224181825e-08	7.89062422893202e-08	2.75638294643854e-08	2.75638306352789e-08	2.73643553195143e-08	0.999999501055692	2.74711194578302e-08	1.84815784966804e-08	2.75638294650068e-08	1.85882229581042e-08	2.03585224181835e-08	2.05096588639302e-08	2.74711195380319e-08	2.03585226667029e-08	1.84810627906365e-08	7.88626143939855e-08	1.85740870198685e-08
MAGIC.8	1.78188135225542e-09	1.48173503538294e-07	1.0516048397944e-07	1.48592273472333e-07	4.31234818370308e-07	7.7020404610619e-05	1.48593748002442e-07	2.51497196700199e-08	4.21111052061385e-07	5.38204309115835e-07	3.72250220551921e-07	0.999918887219635	1.05045842387974e-07	3.22025423460248e-07	5.13628798529408e-07	1.05045595318733e-07	2.22560613926121e-07	1.25806871282085e-07	3.58010603236107e-07
MAGIC.80	1.87438152128681e-10	1.02848687146824e-07	1.07627648533229e-07	1.34529367697618e-06	1.47587910282519e-07	1.40502306769343e-07	1.38101526145619e-07	1.40658803308445e-07	4.41752451851391e-07	1.18967292632169e-07	1.42924011564694e-07	9.37492134088e-08	1.03327502003314e-07	1.03240686095539e-07	1.3842320572834e-07	1.03327502011592e-07	1.19263578015763e-07	0.99999641889077	9.33257923969699e-08
MAGIC.81	3.13668154745944e-10	1.725708638884e-07	8.66073196219211e-08	3.42008855048655e-07	1.96192521623264e-07	1.96195993679646e-07	0.999997552040204	2.75650283902624e-08	1.95269054891475e-07	9.30191226470257e-08	1.96192713495746e-07	1.10395352524434e-07	8.66073198581164e-08	1.21926927646726e-07	1.95269422769432e-07	8.6607844689162e-08	9.36373358422427e-08	1.37447724218161e-07	1.10132741045904e-07
MAGIC.82	2.35164392085184e-10	1.29474533410191e-07	6.04589253258005e-07	7.08887572911756e-07	8.14384004050775e-07	8.27857798576436e-07	1.92797606823436e-07	9.9451120980409e-08	8.19727336162621e-07	7.04161218411961e-07	6.75132724803238e-06	5.59774801915114e-07	1.29270134166053e-06	1.72480763900773e-07	8.48281569447616e-06	1.2860008045277e-06	4.15409023299173e-05	0.999934876266649	1.36164755535697e-07
MAGIC.83	1.86083471496844e-10	1.02450277745778e-07	1.0352052400876e-07	5.59891548254053e-07	1.41127812177927e-07	1.38528842691524e-07	1.37228008954369e-07	8.01806365048635e-08	1.39289702100142e-07	1.1037149152342e-07	1.40117889601889e-07	9.32014618646151e-08	1.02777385689423e-07	1.02718418850598e-07	1.37662681177149e-07	1.02777385678879e-07	1.1057461466427e-07	0.999997604485094	9.29101407702438e-08
MAGIC.84	0.999999373223365	2.55465047153883e-09	2.62245712613133e-10	5.30664726482809e-10	8.74689402226859e-10	8.76574405945346e-10	2.05341589036476e-09	6.35716155405837e-11	3.73032078570143e-10	3.63454608469394e-07	8.74653672459545e-10	2.51542319692686e-07	2.62245682172009e-10	3.7147115009214e-10	3.73015652256666e-10	2.62245682224154e-10	1.29111143815343e-09	3.14793746234709e-10	4.41315090125011e-10
MAGIC.85	1.86069809995467e-10	1.02446133847991e-07	1.03516373156783e-07	5.50725881010638e-07	1.3943694500537e-07	1.38508986535707e-07	1.372189417177e-07	7.93830313113425e-08	1.39283655769047e-07	1.1036706619037e-07	1.3843912080696e-07	9.31977124908155e-08	1.02773264634962e-07	1.02714300187979e-07	1.37656711728909e-07	1.02773264637462e-07	1.10570220785923e-07	0.99999761789587	9.2906449754927e-08
MAGIC.86	2.30760168672304e-06	2.25117816137508e-05	1.00894047583724e-05	8.96996717871787e-05	0.0003799137161026	0.000379903121659413	4.77810254015233e-05	3.26505382585646e-06	0.000162402561931941	0.891644325768049	0.000390924557697579	0.106150832327869	1.00893772301678e-05	2.96553004635998e-05	0.000158238806404986	1.00946880377228e-05	0.000241540288786244	0.000244014196527302	2.24107501639135e-05
MAGIC.87	1.87274902143401e-10	1.03089679763773e-07	1.04162067035309e-07	1.68542944380027e-06	1.43034455616661e-07	1.40441228398746e-07	1.38101347505827e-07	3.69462707974321e-07	1.40155752539269e-07	1.11061108285268e-07	1.42010861304905e-07	9.37858091046069e-08	1.03414323298708e-07	1.03354981099659e-07	1.38518576571025e-07	1.03414325562109e-07	1.11259467242217e-07	0.999996175631009	9.34855811556136e-08
MAGIC.88	1.56925873005476e-10	1.40352083167985e-07	4.29722046324919e-06	8.64653697558454e-08	8.68433134943446e-08	8.68417004258787e-08	8.71694016054598e-08	2.06225590538898e-08	8.68394969550697e-08	7.82708932010912e-08	8.69005898063833e-08	7.86040293276716e-08	9.85730779606915e-06	1.40197266613361e-07	8.68992524438006e-08	0.999984518877158	7.82730832532069e-08	1.03617962064824e-07	7.85406553953238e-08
MAGIC.89	2.21237941315976e-10	1.97185149351203e-07	1.3837766740833e-07	1.22066093548607e-07	2.55420626489815e-07	2.554279189968e-07	1.22247211539004e-07	2.06820409653179e-08	2.55420142658925e-07	9.30385401408807e-08	2.55477603053632e-07	2.31191250884738e-07	1.38378043406687e-07	0.999997150146978	2.55476752167e-07	1.38378049311802e-07	9.30388369925907e-08	1.03033311521361e-07	1.74792541552406e-07
MAGIC.9	1.56836114118459e-10	1.40218218294922e-07	0.999989012070341	8.64156054903307e-08	8.88191881659557e-08	8.68519562799762e-08	8.711875259149e-08	2.06106373013198e-08	8.75378645427256e-08	7.82258760620144e-08	8.67971451235037e-08	7.86134233726558e-08	5.33821765842454e-06	1.38971212974285e-07	8.6791947091811e-08	4.3214591133199e-06	7.82266680245991e-08	1.04400962613273e-07	7.84966022387081e-08
MAGIC.90	5.91090326686636e-10	3.25459406083126e-07	2.30695176311585e-07	4.78398965286415e-07	1.41490997890369e-06	1.41396719330646e-06	5.95540089624837e-07	8.09617813101362e-08	0.00192393724880921	2.48547920959228e-07	1.55716286324898e-06	6.91971011514298e-07	2.30853029175645e-07	6.94060460321651e-07	0.998066747689228	2.30844757040115e-07	2.4854417157227e-07	4.03605399711015e-07	4.68948675995963e-07
MAGIC.91	2.22321419243034e-10	2.47887334458354e-06	1.47394527215838e-07	1.29124308016156e-07	2.71774935364732e-07	2.64306236332459e-07	1.27706757968834e-07	2.07847958287211e-08	2.60312472013255e-07	9.34911770108865e-08	2.7230871997905e-07	2.35485211753494e-07	1.47417959917704e-07	0.999994769812261	2.60749281410276e-07	1.45968777955685e-07	9.34914075135204e-08	1.03544670690127e-07	1.7723083153839e-07
MAGIC.92	4.53681727190651e-10	2.5261685122885e-07	6.38976358556252e-07	3.38113813881012e-07	0.999719548892358	7.44377209657508e-06	4.00674643089819e-07	4.59857913759239e-08	0.000246940596224645	1.68801296751516e-07	1.986191910647e-05	8.7233458431679e-07	1.42526926041636e-07	6.82809884238892e-07	1.25161302332169e-06	1.42526932885753e-07	1.67960095714525e-07	6.65891235556198e-07	4.33535094949611e-07
MAGIC.93	4.33686504674348e-10	7.22782403098123e-07	0.99646798072433	2.38961769405209e-07	1.61597732043424e-06	2.41545833846987e-07	2.44318742556865e-07	5.69457440662704e-08	2.64785208933364e-07	2.16213342152286e-07	2.41793243866065e-07	2.18372890379582e-07	0.00197695407397655	3.86541122503403e-07	2.40923681062648e-07	0.00154958669946654	2.16219408932845e-07	3.55260755944726e-07	2.17427071840463e-07
MAGIC.94	2.22575822213537e-10	1.22542968964528e-07	8.68085226901759e-08	1.64564368678635e-07	4.60949300817713e-07	1.25389847528778e-06	1.96519927097312e-07	2.7819328889684e-08	1.10525556755044e-06	9.35644341827459e-08	5.53359944920216e-07	2.64493835020618e-07	8.79170521343116e-08	2.5772325854903e-07	0.999994829502475	8.69299515979957e-08	9.35648148319379e-08	1.38732837414277e-07	1.75630361658098e-07
MAGIC.95	2.21951262076351e-10	1.22199110388459e-07	8.6619270110883e-08	1.64021657811627e-07	4.58084895074474e-07	4.60857882484535e-07	1.95966096624862e-07	2.77589396276803e-08	1.09838733863006e-06	9.33292583915721e-08	5.04140038823769e-07	2.59812523397142e-07	8.66822539303247e-08	2.56275502576826e-07	0.999995692251491	8.66791681691207e-08	9.33293167317177e-08	1.38381283578695e-07	1.75002019421553e-07
